_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy,sinaTitle,section,length,docLink,mentionPrevious,mention,mentionNext
"""601b900f35b23ba031137dc5""",一带一路（19年之前）,年度报告,2015,*ST雅博：2015年年度报告（更新后）,002323.SZ,*ST雅博,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002323/page_type/ndbg.phtml,,,,,0,,雅百特：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002323&id=2273525,              1.3970              0.8903               56.91% 稀释每股收益（元/股）                     1.3970              0.8903               56.91% 加权平均净资产收益率                     60.25%              72.43%               -12.18%                                2015年末            2014年末            本年末比上年末增减 总,"资产（元）                    941,480,097.06      474,048,320.23                 98.60% 归属于上市公司股东的净资产      610,008,284.34      297,300,677.10                105.18% （元）     行业发展趋势     随着中国经济发展进入新常态，国家提出的 “一带一路”、“十三五规划”等政策都阐明国家战略 意图，属中国国民经济的长期部分，为国内基础设施建设的发展奠定了坚实的基础，为公司主营业务的发 展提供了巨大的机会： 1、金属屋面围护行业     近期，国家在“十三五规划”中指出，到2020年，全国运输机场总数将达到260个以上，通用机场建 设十三五进入县县通，建成20个以上的大型机场为核心的综合交通枢纽，铁路投资拟达3.8万亿，建设高 速铁路3万公",里，重点建设一批便民利民的中小型体育场馆，建设县级体育场、全民健身中心、社区多功 能运动场等类型的场地设施。十三五规划的出台有力的保证了国内机场，铁路，各类场馆，文化设施，市 民活动中心等基础设施及民生工程建设持续增长，项目空间，规模数量巨大，对公司主营业务行业发展有                                                                   江苏雅百特科技股份有限公司 2015 年年度报告全文 巨大的增长空间，另外国家助力推广基础建设PPP模式，给整个大行业的未来几年内高速增长奠定了坚实 的项目基础。        同时，公司充分响应国
"""601b900f35b23ba031137dc5""",一带一路（19年之前）,年度报告,2015,*ST雅博：2015年年度报告（更新后）,002323.SZ,*ST雅博,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002323/page_type/ndbg.phtml,,,,,0,,雅百特：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002323&id=2273525,”、“十三五规划”等政策都阐明国家战略 意图，属中国国民经济的长期部分，为国内基础设施建设的发展奠定了坚实的基础，为公司主营业务的发 展提供了巨大的机会： 1、金属屋面围护行业     近期，国家在“十三五规划”中指出，到2020年，全国运输机场总数将达到260个以上，通用机场建 设十三五进入县县通，建成20个以上的大型机场为核心的综合交通枢纽，铁路投资拟达3.8万亿，建设高 速铁路3万公里，重点建设一批便民利民的中小型体育场馆，建设县级体育场、全民健身中心、社区多功 能运动场等类型的场地设施。十三五规划的出台有力的保证了国内机场，铁路，各类场馆，文化设施，市 民活动中心等基础设施及民生工程建,设持续增长，项目空间，规模数量巨大，对公司主营业务行业发展有                                                                   江苏雅百特科技股份有限公司 2015 年年度报告全文 巨大的增长空间，另外国家助力推广基础建设PPP模式，给整个大行业的未来几年内高速增长奠定了坚实 的项目基础。        同时，公司充分响应国家提出的一带一路的战略布局，“一带一路”战略强调了保障基础设施互联互 通是优先领域。该战略将加强沿线国家基础设施建设规划的对接，逐步形成连接亚洲各区域以及亚欧非之 间的基础设施网络，这是公司海外业务的重要机遇。作为行业国际化的先行者，公司将在巴基斯坦等地继 续拓展业务，依托三义建筑的渠道优势，在东南亚，中亚、澳大利亚等地继续承揽新的项目，公司海外业 务的发展将进入一个更广阔的空间。 2、分布式光伏行业  ,"      目前，我国能源消费增速进入换挡期，能源结构调整进入双重更替期。在“十三五”及未来较长一段 时期，我国能源总需求受交通、建筑领域新增用能需求拉动，对清洁可再生能源的需求增长较快，太阳能 利用市场前景广阔。同时，随着电力体制改革的加速,电力交易体系及智能电网建设为太阳能发电提供良 好的配套环境。国家“十三五规划”提出推进能源革命，加快能源技术创新，建设清洁低碳、安全高效的 现代能源体系。根据国家能源局《太阳能利用十三五发展规划征求意见稿》的意见，将快速扩大光伏发电 利用规模和水平，全面推进中东部地区分布式光伏发电，至2020年，累计分布式光伏发电装机规模7000万 千瓦等。政策的有力支"
"""601b92ea35b23ba0311383b3""",一带一路（19年之前）,年度报告,2015,新奥股份：2015年年度报告,600803.SH,新奥股份,制造业,化学原料及化学制品制造业,河北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600803/page_type/ndbg.phtml,,,,,0,,新奥股份2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600803&id=3604471,"较期初资产总额减少 61,852.59 万元，下降 5.16%。其中：流动资产 399,999.84 万元，比期初减少 61,161.21 万元，降幅 13.27%。 主要是其他应收款项期末余额较期初减少 89,123.67 万元，降幅为 94.94%，原因是本报告期所属 子公司新地工程在被收购前收回关联方往来款所致；存货期末余额较期初减少 28,080.02 万元， 降幅为 28.45%，原因是本报告期所属子公司新地工程结算完工工程成本所致。新地工程收购前通 过清理关联方及其他往来，货币资金较年初增加了 22,353.4 万元，增强了公司的资产流动性和短 期支付能力。 三、报告期内核心竞争力","分析     报告期内，公司实施了收购新地工程的资产收购项目，公司盈利能力和技术服务能力均得到 提升，本报告期新地工程实现收入 187,606.84 万元，净利润 45,768.22 万元，形成了新的收入和 利润来源。未来公司将依托新地工程在工程及技术装备技术方面的优势，通过核心技术产业化的 实施，加大天然气利用领域开发力度，充分利用甲烷化的核心技术优势，持续拓展焦炉气甲烷化 和兰炭业务市场，利用一带一路及京津冀一体化政策，加大对小型液化撬装项目、节能环保项目、 煤基清洁利用项目等领域的市场开发力度，持续打造公司技术服务、工程设计施工、焦炉气制 LNG 技术、天然气液化技术、节能环保项目建设等领域的核心竞争力。     报告期内，公司部分产业受国内经济增速逐步回落、经济下行且国际原油价格走低等因素影 响，收入、利润与上年同期相比发生较大变动，但公司拥有优质煤矿、能源化工及 LNG 清洁能源", 产品生产类资产，已形成较为完整的“煤-煤化工”一体化循环经济体系的核心能力未发生变化， 公司原有的煤炭、能源化工、清洁能源产品以及农兽药产业的核心竞争力未发生重大变化。                            第四节      管理层讨论与分析 一、管理层讨论与分析     本报告期内，公司克服了国内经济结构和能源结构调整持续深入、煤炭需求萎缩、价格低迷 以及国际原油价格调整造成大宗化工产品价格阶段性下行等宏观经济因素对所处行业的不利影响， 围绕年初确定的“挖掘潜能、降本增效、快速布局、创新发展”的整体思路，以现有产业为基础， 通过采取强化精益管理持续降低生产成本激发现有业务潜
"""601b92ea35b23ba0311383b1""",一带一路（19年之前）,年度报告,2015,精功科技：2015年年度报告（更新后）,002006.SZ,精功科技,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002006/page_type/ndbg.phtml,,,,,0,,精功科技：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002006&id=2214877,为高端装备制造业发展重点方向。另外，《建筑产业现代化 发展纲要》也明确提出，到2020年，装配式建筑将占新建建筑的比例20%以上，到2025年，装配式建筑占 新建建筑的比例50%以上，保障性安居工程采取装配式建造的比例达到60%以上。       从竞争格局来看，目前，尽管西方发达国家经济有一定的回暖迹象，但与我国贸易摩擦明显加剧，尤 其是国际金融危机以后，贸易保护主义明显抬头，货币贬值、技术壁垒等手段不断翻新，越来越多的国家 不断提高机械产品市场准入门槛，整个行业的竞争继续加大，建筑建材专用设备等制造业转型升级已是势 在必行，一些传统制造企业必须在依托自身产品制造能力拓展市场能力的基础上，从,单纯销售产品发展成 为提供服务和成套解决方案的制造商、集成商和服务商。        “美丽中国”呼唤绿色建筑。钢结构及新型建材作为一种与自然和谐共生的绿色循环低碳建筑，伴随着 我国城镇化建设步伐的加快，正在快速崛起。2016年，随着新型城镇化整体布局的日渐落实以及社会对生 态文明的重视加强，新型建筑建材、钢结构的优势将被更广阔的市场所认可，公司将结合国内建筑市场一 体化市场发展趋势，紧抓住国家“一带一路”和相关国际区域合作及国内新型城镇化等国家层面重大战略带 来的发展机遇，在巩固提升公司聚氨酯（岩棉）生产线、酚醛复合板生产线、纵横剪生产线、全自动波浪                                                         浙江精功科技股份有限公司 2015 年年度报告全文 腹板型钢焊接生产线、组焊一体机、半自动CZ互换檩条机等建筑节能高端专用装备市,场占有率的同时，进 一步加快PC二期加工设备、蜂窝板连续生产线、高端精密冷弯成型生产线等节能、环保、高效新产品的开 发，努力培育新的经济增长点。     3、轻纺专用设备行业     中国是世界上重要的纺织机械生产基地和消费市场。尤其是近几年，在发展战略性新兴产业的大环境 下，相关产业对纺织品的需求持续增长，国内企业通过技术引进、消化吸收和自主创新，采用机电一体化 技术，使新型纺织机械开发能力逐年提升，技术水平有了较明显的提高，已形成了较为完善的整机制造和 零部件生产配套体系，取得了较大成绩。但与国际先进水平相比仍存在较大差距，主要体现在自主创新能 力、专用件和配套件生产水平、“两化”融合水平
"""601b92ea35b23ba0311383b1""",一带一路（19年之前）,年度报告,2015,精功科技：2015年年度报告（更新后）,002006.SZ,精功科技,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002006/page_type/ndbg.phtml,,,,,0,,精功科技：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002006&id=2214877,融合水平及纺织机械设计制造集成化、模块化、自动化、信息化的 应用等方面。     2015年，受国内宏观经济及纺织行业增长放缓的影响，我国纺织机械行业内需市场环境不理想、要素 成本上涨，部分行业产能阶段性结构性过剩等因素使得企业原有的生产模式遇到挑战，各分行业发展不平 衡，行业整体经济运行微幅增长，投资减缓，全年纺织机械产品出口总额首次超过进口总额，但出口增速 呈现前高后低的走势。2016年，内需仍然是我国纺织机械的主要市场，纺机行业仍将会面临国内市场需求 下降、成本上升和汇率变化等因素的挑战，纺织新工艺和新技术的应用将促使纺织机械产品向价值链高端 延伸，行业内企业将自觉地实施“主攻高端、夯实,基础、创新驱动、两化融合、绿色优先“的五大战略，驱 动力将从数量增长向科技创新、品牌提升转变，市场需求将以效率高、技术先进等高端装备为主，传统纺 机设备销售所占的比例将越来越少，自动化、连续化、高速化、智能化以及大容量高端纺机装备市场将有 较大的发展空间和需求潜力。主要包括：新型纺纱设备、新型织造设备、新型非织造布设备、新型印染和 后整理设备等节能减排机型和关键配套件等的设计制造技术。同时，我国“一带一路”建设的推进实施将给 国产纺织机械带来更多的机遇，公司包覆丝机、新型气流纺纱机等轻纺专用近几年通过产品性能升级、成 本优化，产业发展得到有效的提升和发展，连续多年保持生产规模和市场占有率国内第一。2016年，公司 将更多关注和应用新产品、新技术、新工艺的开发，快速提高劳动生产率，实施项目品牌提升战略工作， 从质量、成本、服务、快速反应能力、新技术工艺的提升下功夫，紧跟纺织行业的调整方向而调,整自身产 品结构，借助国家“做大，做强”纺织机械的战略，在做好现涤纶、锦纶加弹机、气流纺纱机等高端纺织机 械装备的技术和市场推广的同时，适时开发一批新型空气包纱机、假捻变形松式大卷装倍捻机、长锭距气 流纺纱机、气动引线导丝盘假捻变形机，并积极主动参与碳纤维收丝、放丝卷绕技术项目攻关，在未来5 年获得发展先机。     4、碳纤维及复合材料装备   碳纤维是我国经济发展和国防建设不可或缺的战略性新材料，是国家政策重点支持发展的产业。全球 碳纤维产能一半以上都集中在日本和美国，我国的产能占比十分有限。从需求角度看，我国碳纤 维消费规模仅次于美国和西欧，消费量很大。根据公开资料显示，2020年全球碳
"""601b9821031af7a1feeab09e""",一带一路（19年之前）,年度报告,2015,山东海化：2015年年度报告（更新后）,000822.SZ,山东海化,制造业,化学原料及化学制品制造业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000822/page_type/ndbg.phtml,,,,,0,,山东海化：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=000822&id=2228210,公司主动适应经济发展新常态、行业新环境和改革新趋势，充分利用自身 优势，不断提升主导产品纯碱的核心竞争力。     资源方面：公司地处全国重要的海盐产区，地下蕴藏丰富的卤水资源，围绕这一宝贵 资源，公司开发了纯碱、原盐、溴素、氯化钙等一系列产品，各产品相互依托，相辅相成， 不仅实现了资源有效利用，而且对降低生产成本，抵御市场风险，提高竞争能力具有重要 意义。     品牌方面：公司注重市场开发，注重品牌建设，不断完善客户管理体系，“鸢都”牌纯 碱、“山羊”牌溴素等产品依靠良好的信誉、优质的质量，已树立起了良好的市场品牌。     技术方面：公司坚持“创新驱动”战略，积极推进技术创新，不断完善创,新工作机制， 促进创新成果转化，纳滤精制卤水、溴水自动分离等一批新技术被运用到生产中，促进了 装置升级、工艺优化，提高了产品技术含量。                                                   山东海化股份有限公司 2015 年度报告     区位方面：公司产品海运的主要港口潍坊港 2016 年首次实现了外贸直航，有利于公司 进一步降低物流成本，融入国家“一带一路”发展战略，拓展国际市场。     企业文化方面：经过沉淀和积累，以“安全海化、效益海化、和谐海化”为内涵的企 业文化日益醇厚。公司通过不断深化内部管理改革，创新经营管理模式，经营理念和战略 思路更加清晰，企业文化内涵得到了提炼和升华，员工认同感和归属感不断增强，企业凝 聚力有了很大提升。                          第四节   管理层讨论与分析     一、概   , 述     报告期内，受经济下行、下游需求不旺等因素影响，多种产品行业产能严重过剩，市 场竞争加剧，主导产品销售价格持续下滑，公司生产经营面临较大压力。     面对严峻的市场形势，公司主动适应经济发展新常态，把“精细管理年”作为工作的 总抓手，围绕主导产品纯碱做文章，坚持内强管理与外拓市场并举，以保稳产、创高产为 目标，以拓市场、促回收为龙头，以降消耗、节费用为重点，以推进考核为手段，细化措 施，全力推进，进一步提升经济运行质量，较好地完成了年度目标。回顾一年来的工作， 主要抓了以下几个方面：     一是坚持规范运作，严格按章办事，不断完善公司法人治理及内部管理制度，促进内 控体系有效运
"""601b9826031af7a1feeab208""",一带一路（19年之前）,年度报告,2015,华力创通：2015年年度报告（更新后）,300045.SZ,华力创通,制造业,专用设备制造业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300045/page_type/ndbg.phtml,,,,,0,,华力创通：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300045&id=2258936,置的服务（LBS）等技术和产品，主要面向国防领域和 交通、旅游、海洋、林业、公安、民政等行业应用领域，提供终端级、系统级产品和服务， 在国内市场影响力中处于第一梯队。2015年公司获得《北斗民用分理服务试验资质》，该资 质是中国卫星导航定位应用管理中心对企业从事北斗综合运营服务的最高授权，意味着公司 开始为未来卫星应用的运营服务做准备     在卫星移动通信领域， 2015年公司先后成功开发出具有自主知识产权的卫星移动通信与 北斗卫星导航一体化量产型基带处理芯片HTD1001以及专用抗干扰型基带芯片产品，该系列芯 片具备我国自主可控的卫星移动通信功能、北斗系统和GPS双模兼容导航功能、数字对讲,通信 功能，可广泛应用在国家应急救灾、反恐维稳、海洋作业、边防执勤、航空空管、地质勘查、 森林作业等行业，为公司将来推出卫星移动通信与北斗卫星导航一体化的终端系列产品以及 抢占国内卫星应用市场奠定了良好的基础。     2015年华力创通还与中国电信集团卫星通信有限公司签订了北斗通信业务合作的协议， 双方共同商定以北斗通信业务合作为突破口，采取优势联合，协同发展，共同把握国家战略 新兴产业指引和“一带一路”重大战略构想带来的发展契机。通过合作共赢，以北斗通信业 务合作为先期牵引，逐步全面深入卫星移动通信以及未来新兴卫星应用综合业务服务领域， 开创战略新兴产业发展空间。     （二）雷达与通信业务     在雷达与通信领域，华力创通的产品主要包括雷达模拟测试设备、宽带信号记录与发生 器、通用信号处理平台等，2015年承担了多项军品型号项目，完善了雷达测试产品系列，多 项产品技术指标处于国内,领先水平，同时开拓了新的测试服务业务；宽带高速记录存储设备 研制在技术上取得重大突破，性能指标、产品质量和产品价格竞争优势明显提高。雷达信号 处理业务发展平稳，各项业务有序开展，产品系列日益完善，整体技术能力有了很大的提升。     （三）仿真测试业务     在仿真测试领域，华力创通的主要产品包括复杂机电系统的计算机仿真测试平台以及计 算机仿真应用开发。作为国内技术领先的计算机仿真和电子设备与服务供应商，公司仿真测 试业务一直保持稳定的发展。2015年公司根据国家规划以及市场需求，抓住机器人、无人机 以及智能制造等领域的发展契机，围绕虚拟现实、先进虚拟制造、智能运动控制等应用技术      
"""601b9826031af7a1feeab217""",一带一路（19年之前）,年度报告,2015,台海核电：2015年年度报告（更新后）,002366.SZ,台海核电,制造业,专用设备制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002366/page_type/ndbg.phtml,,,,,0,,台海核电：2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002366&id=2447612,。     ⑧2013年下半年至2014年底，我国核电产业加快重启的背景下，受核电技术选型的“路线之争”的影响， 2015年我国核电产业恢复又一次放缓。     技术选型的“路线之争”是致使2015年中国核电建设速度难达预期的最直接原因。福岛核事故之后，我 国新批核电机组主要采用三代核电技术，三代核电技术的成熟应用成为我国发展核电进度的关键性因素之 一。目前的三代核电站堆型主要有：1、具有自主知识产权的“华龙一号”；2、中国从美国西屋公司引进的 AP1000三代核电技术；3、通过引进消化吸收，中国企业设计开发的CAP1400堆型。由于目前上述三种堆 型均无已建成并成功发电的案例，国家对新建核电,站的技术选型仍持谨慎态度，使得核电站建设审批进度 严重低于预期——在从国家主席习近平、国家总理李克强，到国家发改委、国家核安全局等领导、主管部 门均要求大力推进国家核电建设及鼓励核电对外输出的大政策背景下，2015年三代核电主管道未进行任何 招投标工作。     2015年度国家核电政策的落地速度不及预期，但国家大力发展核电的政策并未发展变化，被抑制核电 站建设需求有望于以后年度得以释放。同时在“一带一路”的国家战略带到下，自2014年以来，我国核电加 快出口脚步，中国核电主管部门与核电企业先后与法国、阿根廷、意大利、西班牙、加拿大、捷克、哈萨 克斯坦等国签署了合作文件，这将进一步带到国内核电产业的快速发展。     （2）行业的周期性特点     核电作为新能源的环保性和经济性已被普遍认可，其安全性也随着核电技术的发展而不断提高。为了                           ,                             台海玛努尔核电设备股份有限公司 2015 年年度报告全文 应对石油资源压力和不断上涨的能源需求，目前全球正掀起一轮核电站建设高潮。根据我国《核电中长期 发展计划》和《新兴能源产业发展规划》，未来10年内，我国将集中精力大力发展核电这一清洁能源，大 规模进行核电站建设，这使核电专业设备制造行业将在未来相当长的一段时期内处于上升周期。     核电专用设备制造行业提供核电站建设所需的各种大型铸锻件和专用设备，其行业发展直接受核电站 投资建设规模的影响，而核电站的投资建设规模主要受国家整体能源需求、产业政策和宏观经济政策等因 素的影响，总体来
"""601b9826031af7a1feeab1fd""",一带一路（19年之前）,年度报告,2015,建设机械：2015年年度报告(修订版),600984.SH,建设机械,制造业,专用设备制造业,陕西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600984/page_type/ndbg.phtml,,,,,0,,*ST建机2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600984&id=2429813,效益下滑的矛盾更加突出，面临的经营环境更加复杂，呈现需求 增长明显趋缓、产业结构急需调整、主要经济指标持续下行、经济效益急剧恶化的显著特征。2015 年，公司主导产品沥青混凝土摊铺机市场销量较上年同期略有下降，占据高端市场份额的 15%左 右，工程机械设备的租赁业务收入较上年同期略有增长，起重机械租赁业务继续保持国内品牌第 一、市场占有率第一的地位。依据国家宏观经济政策和“十三五”发展规划，预计 2016 年乃至“十 三五”期间，中国工程机械行业依然会呈现低速增长运行态势，日益激化的市场竞争格局将成为 常态。判断行业发展趋势，一方面，新一代信息技术与制造业的深度融合，正在引发影响深远的 产业变,革和全球竞争格局的重大调整，同时，国内外经济形势和发展方式都发生重大变化的背景， 决定了中国工程机械行业必将经历一段发展的“阵痛期”，企业之间“优胜劣汰”的分化会越来 越明显，行业发展新一轮的洗牌是必然的趋势，也在倒逼着行业的转型升级。另一方面，工程机 械行业作为为国家基础建设提供技术装备的战略性产业，是装备制造业中最重要的子行业，属于 国家重点鼓励发展的领域之一。随着国家经济的继续发展，特别是“一带一路”、国际产能合作、 《中国制造 2025》、长江经济带建设、京津冀协同发展和国家铁路、公路、水利投资规划加码及 加快新型城镇化建设等一系列宏观政策和相关举措，将拉动经济发展，更将受益于工程机械行业。 因此，行业“十三五”的发展既面临着重大挑战，又带来了历史性的机遇。                                             8 / 180           ,"   陕西建设机械股份有限公司 2015 年年度报告 二、报告期内公司主要资产发生重大变化情况的说明     报告期内，公司重大资产重组工作获得中国证监会核准通过，公司通过发行股份的方式购买 两家标的公司庞源租赁 100%股权以及天成机械 100%股权，新增股份 307,258,065 股。同时，公司 采用询价的方式向 6 名特定投资者非公开发行 87,950,138 股股份募集配套资金。     资产变化情况的具体情况详见报告“第四节 管理层讨论与分析中的‘（三）资产构成重大变 动情况’及变动幅度超过 30%以上项目的原因分析情况”。 三、报告期内核心竞争力分析     1、行业竞争优势  "
"""601b9826031af7a1feeab200""",一带一路（19年之前）,年度报告,2015,雪峰科技：2015年年度报告摘要(修订版),603227.SH,雪峰科技,制造业,化学原料及化学制品制造业,新疆维吾尔自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603227/page_type/ndbg.phtml,,,,,0,,雪峰科技2015年年度报告,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603227&id=2413615,销售量居国内前列。同时，利用公司民爆 产业链优势，加大对产品销售、运输、配送及爆破工程整体服务的人、财、物、力投入，使民爆 一体化服务收入比重逐渐提高；公司目前根据工信部技术进步指导意见及实际市场的需求，利用 现有较好基础，着力打造以科技进步带动生产，以市场需求引领科研的发展模式。     3、销售模式。公司严格按国家颁布的《民用爆炸物品安全管理条例》以及行业许可制度和规 定进行销售，在销售过程中依据自治区民爆行业管理部门下发的新科工民爆【2004】04 号文和自 治区人民政府令【第 161 号】的规定要求，严格按照《民用爆炸物品购买许可证》许可的品种、 数量进行销售。目前销售模式主要分为三种,，一种向专业民爆器材销售公司销售，一种是直接向 终端客户销售，还有一种是自产自用销售模式。     （三）行业情况说明：2015 年，由于宏观经济下行压力增加，民爆行业面临前所未有的挑战， 民爆产品整体需求下滑，价格放开，产能过剩，企业盈利空间缩小，生存压力加大。民爆行业下 游连接着矿业、交通、水利、电力、建筑等多个领域，尤其在基础工业、重要的大型基础设施建 设领域中具有不可替代的作用，随着国家“一带一路”政策实施，区内基础建设投资政策逐渐落 实，对民爆行业今后的发展将形成强有力的支撑。机遇和挑战并存，雪峰科技作为区内最大的一 家民爆企业，我们必须抓住机遇，及时进行产品结构调整和产业结构转型，延伸产业链，加快民 爆一体化进程；通过推进企业技术进步，企业间深度融合等一系列措施，努力使企业竞争力得到 进一步加强。 二、报告期内公司主要资产发生重大变化情况的说明                 ,                                                                        本期期末金                                     本期期末数                          上期期末数                                                                                         额较上期期    项目名称        本期期末数       占总资产的          上期期末数      占总
