光大证券,601788,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
资产管理,101211,47575,53637,52.99%,17.89%
投资交易,91466,1331,90135,98.54%,30.06%
企业融资,123780,59337,64443,52.06%,21.49%
其他(补充),59641,70057,-10417,-17.47%,-3.47%
机构客户,55343,20391,34952,63.16%,11.66%
股权投资,-28478,3085,-31563,110.83%,-10.53%
分部间抵消,-8519,-1157,-7362,86.42%,-2.45%
财富管理,237062,131003,106058,44.74%,35.37%

光大证券,601788,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外业务,78208,102218,-24010,-30.7%,-8.44%
信用业务,127303,57175,70128,55.09%,24.64%
其他,125325,404084,-278759,-222.43%,-97.94%
机构证券服务,372640,132241,240399,64.51%,84.46%
抵销,-28404,-261997,233593,-822.38%,82.07%
投资管理,93352,128470,-35118,-37.62%,-12.34%
经纪和财富管理,237313,158930,78383,33.03%,27.54%

光大证券,601788,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外业务,49252,42691,6561,13.32%,2.58%
信用业务,70273,12967,57306,81.55%,22.56%
经纪和财富管理,126761,74909,51852,40.91%,20.41%
其他,49251,103327,-54077,-109.8%,-21.28%
机构证券业务,205625,68482,137143,66.7%,53.98%
分部间抵销,-888,-26893,26005,-2929.66%,10.24%
投资管理,85829,56556,29273,34.11%,11.52%

光大证券,601788,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-1755,-141767,140012,-7976.97%,81.24%
投资管理,167830,100345,67485,40.21%,39.16%
经纪和财富管理,194816,153478,41337,21.22%,23.99%
其他,-10386,244911,-255297,2458.02%,-148.13%
海外业务,98161,96957,1203,1.23%,0.7%
信用业务,166451,53272,113179,68%,65.67%
机构证券业务,156111,91688,64423,41.27%,37.38%

光大证券,601788,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
投资管理,111950,48282,63668,56.87%,46.43%
经纪和财富管理,107503,76259,31244,29.06%,22.79%
其他,24646,51100,-26454,-107.34%,-19.29%
机构证券服务,38752,35636,3115,8.04%,2.27%
信用业务,81970,22260,59711,72.84%,43.55%
分部间抵销,-415,-641,226,-54.48%,0.16%
海外业务,47030,41419,5610,11.93%,4.09%

光大证券,601788,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
经纪和财富管理,249261,152965,96296,38.63%,23.66%
信用业务,191711,25652,166059,86.62%,40.8%
海外业务,93581,117832,-24251,-25.91%,-5.96%
机构证券业务,225595,88505,137090,60.77%,33.68%
投资管理,194766,87495,107272,55.08%,26.35%
其他,31974,107400,-75425,-235.89%,-18.53%
抵销,-3073,-3073,0,0%,0%

光大证券,601788,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-10143,-10143,0,0%,0%
其他,39141,55165,-16024,-40.94%,-9.82%
海外业务,42934,45222,-2288,-5.33%,-1.4%
投资管理,62404,36897,25507,40.87%,15.63%
机构证券服务,66434,28239,38195,57.49%,23.4%
信用业务,75769,4712,71057,93.78%,43.53%
经纪和财富管理,120176,73382,46794,38.94%,28.67%

光大证券,601788,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-6163,-422,-5740,93.15%,-1.51%
其他,16831,98750,-81918,-486.7%,-21.49%
海外业务,78774,84263,-5489,-6.97%,-1.44%
投资管理,176044,73836,102208,58.06%,26.82%
机构证券业务,187991,116301,71690,38.13%,18.81%
信用业务,153590,16673,136917,89.14%,35.93%
经纪和财富管理,309396,145950,163446,52.83%,42.89%

光大证券,601788,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-114,-114,0,0%,0%
其他,2030,36820,-34790,-1714.01%,-20.01%
海外业务,30179,40368,-10189,-33.76%,-5.86%
投资管理,61338,30558,30779,50.18%,17.7%
机构证券服务,81849,39820,42029,51.35%,24.17%
信用业务,77477,10757,66720,86.12%,38.37%
经纪和财富管理,152533,73198,79335,52.01%,45.63%

光大证券,601788,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-218,-218,0,0%,0%
其他,14722,169943,-155221,-1054.36%,-15.93%
海外业务,52305,55852,-3547,-6.78%,-0.36%
投资管理,223116,76757,146358,65.6%,15.02%
机构证券服务,428666,89498,339168,79.12%,34.81%
信用业务,174859,33547,141312,80.81%,14.5%
经纪和财富管理,763659,257253,506406,66.31%,51.97%

光大证券,601788,收入构成,报告日期,2015-06-30,
