泰禾集团,000732,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,1888,-- ,1888,--,2.83%
其他(补充),-- ,4890,-4890,--,-7.33%
零售行业,1509,-- ,1509,--,2.26%
服务行业,28869,-- ,28869,--,43.27%
房地产行业,214025,174676,39348,18.38%,58.97%

泰禾集团,000732,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,30868,18238,12630,40.92%,3.31%
零售行业,4118,3932,186,4.52%,0.05%
服务行业,88596,75440,13156,14.85%,3.45%
房地产行业,2238479,1882679,355800,15.89%,93.2%

泰禾集团,000732,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他行业,3461,4260,-799,-23.07%,-0.2%
房地产行业,1408230,1012716,395514,28.09%,98.16%
其他（补充）,664,40,624,93.94%,0.15%
服务行业,36191,28780,7410,20.48%,1.84%
零售行业,2072,1911,161,7.78%,0.04%

泰禾集团,000732,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
零售行业,4983,5240,-257,-5.16%,-0.03%
其他(补充),53739,22444,31295,58.23%,3.33%
服务行业,84298,64486,19812,23.5%,2.11%
其他业务,8219,3568,4651,56.59%,0.49%
房地产行业,2947253,2061903,885350,30.04%,94.1%

泰禾集团,000732,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
房地产行业,1225810,818406,407404,33.24%,96.88%
其他,1135,1067,68,6%,0.02%
零售行业,2063,1916,147,7.13%,0.03%
其他（补充）,13961,4046,9916,71.02%,2.36%
服务行业,25830,22860,2970,11.5%,0.71%

泰禾集团,000732,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
房地产行业,2350572,1679542,671029,28.55%,99.82%
服务行业,19559,29460,-9901,-50.62%,-1.47%
零售行业,33296,32729,567,1.7%,0.08%
其他（补充）,14545,7135,7410,50.95%,1.1%
化工行业,15145,12005,3140,20.73%,0.47%

泰禾集团,000732,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),13644,4423,9220,67.58%,3.76%
零售行业,17979,17712,267,1.48%,0.11%
服务行业,17311,13212,4099,23.68%,1.67%
化工行业,15119,12005,3114,20.6%,1.27%
房地产业,828687,600209,228478,27.57%,93.19%

泰禾集团,000732,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1003,99,904,90.14%,0.2%
零售行业,2766,2424,342,12.36%,0.08%
服务行业,23286,10959,12327,52.94%,2.76%
化工行业,530,514,16,3.11%,0%
房地产行业,2045209,1611558,433652,21.2%,96.96%

泰禾集团,000732,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),355,150,205,57.82%,0.12%
零售行业,1897,1711,185,9.78%,0.1%
服务行业,8147,4978,3169,38.89%,1.79%
房地产业,651396,477842,173554,26.64%,97.99%

泰禾集团,000732,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
零售行业,1422,1279,143,10.05%,0.03%
服务行业,10224,13713,-3489,-34.12%,-0.79%
农药行业,0,0,0,--,0%
房地产行业,1460389,1014450,445939,30.54%,100.68%
其他(补充),9291,8942,349,3.76%,0.08%

泰禾集团,000732,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务行业,3106,1985,1121,36.08%,0.78%
其他（补充）,9899,9779,119,1.21%,0.08%
房地产行业,403552,260351,143201,35.49%,99.14%
农药行业,-- ,-- ,0,--,0%

泰禾集团,000732,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
