丽珠集团,000513,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中药制剂,63916,16592,47324,74.04%,8.34%
诊断试剂及设备,88903,20907,67996,76.48%,11.98%
原料药及中间体,122707,80103,42604,34.72%,7.51%
心脑血管,14631,-- ,14631,--,2.58%
消化道,99671,-- ,99671,--,17.56%
其他,16689,-- ,16689,--,2.94%
抗微生物药物,19972,-- ,19972,--,3.52%
促性激素,80571,-- ,80571,--,14.19%
其他（补充）,2464,1581,883,35.84%,0.16%
化学制剂,231534,54202,177333,76.59%,31.24%

丽珠集团,000513,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中药制剂,128134,31655,96479,75.3%,16.1%
其他（补充）,6758,4779,1979,29.28%,0.33%
原料药及中间体,235007,162172,72834,30.99%,12.15%
诊断试剂及设备,75441,29318,46123,61.14%,7.7%
化学制剂,493129,111248,381881,77.44%,63.72%

丽珠集团,000513,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
诊断试剂及设备,36533,13933,22600,61.86%,7.05%
其他,30677,3996,26681,86.97%,8.33%
心脑血管,15525,3578,11947,76.95%,3.73%
中药制剂,70945,17640,53305,75.14%,16.63%
促性激素,89457,31515,57942,64.77%,18.08%
消化道,94539,10104,84435,89.31%,26.35%
其他(补充),2432,1361,1071,44.05%,0.33%
原料药和中间体,121900,84625,37275,30.58%,11.63%
抗微生物药物,31899,6706,25193,78.98%,7.86%

丽珠集团,000513,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
诊断试剂及设备,69733,27456,42277,60.63%,7.69%
西药制剂,423825,91107,332718,78.5%,60.48%
其他（补充),3834,2041,1793,46.77%,0.33%
原料药及中间体,235428,178952,56476,23.99%,10.27%
中药制剂,153246,36410,116836,76.24%,21.24%

丽珠集团,000513,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2096,863,1234,58.85%,0.43%
中药制剂,86180,19822,66359,77%,23.23%
促性激素,75414,26206,49208,65.25%,17.23%
其他,34557,5069,29488,85.33%,10.32%
心脑血管,12711,2622,10089,79.37%,3.53%
诊断试剂及设备,33760,13348,20412,60.46%,7.15%
消化道,62455,5248,57207,91.6%,20.03%
原料药和中间体,119934,91875,28059,23.4%,9.82%
抗微生物药物,29363,5790,23572,80.28%,8.25%

丽珠集团,000513,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
诊断试剂及设备,63572,26574,36998,58.2%,6.79%
中药制剂,204524,43024,161501,78.96%,29.64%
其他,109,-- ,109,--,0.02%
原料药及中间体,210296,160744,49552,23.56%,9.09%
西药制剂,370211,75198,295014,79.69%,54.14%
其他(补充),4384,2671,1713,39.08%,0.31%

丽珠集团,000513,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西药制剂:心脑血管,10015,2160,7855,78.44%,1.84%
西药制剂:消化道,48321,4000,44320,91.72%,10.39%
西药制剂:其他,40251,4315,35937,89.28%,8.42%
西药制剂:抗微生物药物,22806,5039,17767,77.91%,4.17%
西药制剂:促性激素,66475,22946,43529,65.48%,10.2%
中药制剂,108426,22493,85932,79.25%,20.15%
原料药和中间体,100368,75711,24657,24.57%,5.78%
西药制剂,187868,38460,149408,79.53%,35.03%
诊断试剂及设备,28880,12534,16346,56.6%,3.83%
其他(补充),1934,1123,811,41.93%,0.19%

丽珠集团,000513,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3511,2562,949,27.02%,0.12%
其他,143,-- ,143,--,0.02%
诊断试剂及设备,56789,24691,32098,56.52%,3.97%
中药制剂,212565,42883,169682,79.83%,20.96%
原料药及中间体,173573,140206,33367,19.22%,4.12%
其他,73619,-- ,73619,--,9.1%
促性激素,117993,-- ,117993,--,14.58%
抗微生物药物,38541,-- ,38541,--,4.76%
心脑血管,16652,-- ,16652,--,2.06%
消化道,71793,-- ,71793,--,8.87%
西药制剂,318598,64014,254584,79.91%,31.45%

丽珠集团,000513,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1383,1044,339,24.5%,0.14%
其他,143,423,-280,-196.58%,-0.12%
诊断试剂及设备,26004,11019,14985,57.62%,6.17%
原料药和中间体,82156,67329,14827,18.05%,6.1%
中药制剂,105001,21968,83033,79.08%,34.18%
西药制剂,163743,33748,129994,79.39%,53.52%

丽珠集团,000513,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西药制剂,258087,56935,201152,77.94%,30.28%
其他（补充）,10390,9682,708,6.82%,0.11%
其他,569,-- ,569,--,0.09%
诊断试剂及设备,46883,20548,26335,56.17%,3.96%
中药制剂,194488,39499,154989,79.69%,23.33%
原料药及中间体,151634,129146,22488,14.83%,3.39%
其他,57873,-- ,57873,--,8.71%
促性激素,92192,-- ,92192,--,13.88%
抗微生物药物,36273,-- ,36273,--,5.46%
心脑血管,15194,-- ,15194,--,2.29%
消化道,56556,-- ,56556,--,8.51%

丽珠集团,000513,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西药制剂,121859,27036,94823,77.81%,33.22%
消化道,27297,3017,24280,88.95%,8.51%
诊断试剂及设备,22113,9669,12444,56.28%,4.36%
其他,569,1723,-1153,-202.57%,-0.4%
原料药和中间体,69275,59063,10211,14.74%,3.58%
抗微生物药物,18822,4503,14319,76.07%,5.02%
其他（补充）,4273,4036,237,5.54%,0.08%
中药制剂,93451,19433,74019,79.21%,25.93%
促性激素,39920,13713,26207,65.65%,9.18%
其他,27951,3911,24040,86.01%,8.42%
心脑血管,7868,1891,5977,75.96%,2.09%

丽珠集团,000513,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,8802,5908,2894,32.88%,0.58%
原料药及中间体,113919,98428,15491,13.6%,3.09%
促性激素,75012,26839,48173,64.22%,9.62%
消化道,43104,4831,38273,88.79%,7.64%
西药制剂,212529,51772,160757,75.64%,32.09%
诊断试剂及设备,44079,19325,24754,56.16%,4.94%
其他,45078,8234,36844,81.73%,7.36%
心脑血管,15676,3715,11961,76.3%,2.39%
其他,1122,1602,-480,-42.84%,-0.1%
中药制剂,173973,37257,136717,78.58%,27.29%
抗微生物药物,33658,8153,25505,75.78%,5.09%

丽珠集团,000513,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
血液及造血系统药物,1822,1493,329,18.03%,0.14%
其他(补充),7012,4415,2597,37.04%,1.08%
其他,683,738,-55,-8.13%,-0.02%
诊断试剂及设备,20306,8958,11348,55.88%,4.73%
原料药,50084,42904,7180,14.34%,2.99%
中药制剂产品,82721,17814,64908,78.47%,27.03%
其他,18645,2345,16300,87.42%,6.79%
促性激素,36563,13120,23443,64.12%,9.76%
抗微生物药物(含代理进口品种),16802,3949,12853,76.5%,5.35%
心脑血管,7939,1841,6098,76.81%,2.54%
消化道,20270,2227,18043,89.01%,7.51%
西药制剂产品,102040,24975,77066,75.52%,32.1%

丽珠集团,000513,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4929,4127,802,16.27%,0.27%
其他,4063,1768,2295,56.49%,0.78%
诊断试剂及设备,36873,16288,20585,55.83%,7.04%
中药制剂产品,165892,33157,132735,80.01%,45.39%
原料药,79858,71321,8537,10.69%,2.92%
其他西药制剂,28047,4428,23619,84.21%,8.08%
血液及造血系统药物,3060,3108,-49,-1.59%,-0.02%
促性激素,60550,20429,40122,66.26%,13.72%
抗微生物药物(含代理进口品种),27920,7194,20726,74.23%,7.09%
