荣联科技,002642,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制造,6505,4892,1613,24.8%,7.59%
政府,18373,14927,3446,18.76%,16.22%
行业应用服务商,4153,2843,1310,31.55%,6.16%
生物医疗,2735,2147,588,21.51%,2.77%
其他行业,6913,5124,1789,25.88%,8.42%
能源,7986,6128,1857,23.26%,8.74%
金融,43373,35816,7557,17.42%,35.56%
电信,13212,10120,3092,23.4%,14.55%

荣联科技,002642,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金融,183078,154775,28303,15.46%,53.26%
其他行业,17497,13063,4434,25.34%,8.34%
生物医疗,9817,7435,2382,24.26%,4.48%
能源,21718,18362,3356,15.45%,6.32%
政府,32970,29511,3459,10.49%,6.51%
行业应用服务商,9029,8021,1008,11.17%,1.9%
制造,18795,15168,3626,19.3%,6.82%
电信,32756,26180,6575,20.07%,12.37%

荣联科技,002642,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
生物医疗,2443,1576,866,35.47%,3.48%
能源,3328,2728,600,18.02%,2.41%
其他行业,3958,3146,813,20.53%,3.27%
行业应用服务商,1913,1114,799,41.76%,3.21%
制造,9025,6686,2338,25.91%,9.4%
电信,14856,11629,3227,21.72%,12.97%
政府,16408,14369,2039,12.43%,8.19%
金融,73658,59453,14205,19.28%,57.08%

荣联科技,002642,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源,6494,-- ,6494,--,2.38%
其他行业,16002,-- ,16002,--,5.85%
生物医疗,13639,-- ,13639,--,4.99%
制造,14720,-- ,14720,--,5.38%
电信,32963,-- ,32963,--,12.06%
金融,144773,-- ,144773,--,52.95%
政府,36368,-- ,36368,--,13.3%
行业应用服务商,8462,-- ,8462,--,3.09%

荣联科技,002642,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),6458,230,6228,96.44%,12.01%
生物医疗,5634,-- ,5634,--,10.86%
制造,6960,-- ,6960,--,13.42%
能源,4832,-- ,4832,--,9.32%
金融,54731,43404,11327,20.7%,21.84%
电信,17260,12579,4681,27.12%,9.03%
行业应用服务商,8499,-- ,8499,--,16.39%
政府,17531,13829,3703,21.12%,7.14%

荣联科技,002642,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
电信,44359,33648,10710,24.15%,19.54%
制造,15021,11397,3624,24.13%,6.61%
生物医疗,21127,16628,4499,21.3%,8.21%
其他行业,15999,7552,8447,52.8%,15.41%
能源,8432,6370,2062,24.45%,3.76%
行业应用服务商,6192,4270,1922,31.04%,3.51%
金融,44977,35278,9699,21.56%,17.7%
政府,32774,18928,13846,42.25%,25.26%

荣联科技,002642,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他行业,8117,2904,5213,64.23%,28.83%
生物医疗,5103,3906,1197,23.47%,6.62%
制造,6802,4790,2012,29.58%,11.13%
能源,3879,2853,1026,26.44%,5.67%
电信,13314,9516,3798,28.53%,21%
金融,6369,4320,2049,32.17%,11.33%
政府,9510,6877,2633,27.69%,14.56%
行业应用服务商,1674,1521,153,9.15%,0.85%

荣联科技,002642,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
行业应用服务商,4629,3940,690,14.9%,1.02%
其他行业,32669,9217,23452,71.79%,34.75%
金融,17696,12539,5157,29.14%,7.64%
制造,18035,13204,4831,26.79%,7.16%
生物医疗,11921,6095,5827,48.88%,8.63%
政府,32156,22984,9172,28.52%,13.59%
电信,28905,16327,12578,43.52%,18.64%
能源,13539,7765,5774,42.65%,8.56%

荣联科技,002642,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
行业应用服务商,1927,1745,182,9.42%,0.82%
其他行业,10574,2279,8295,78.45%,37.47%
金融,6343,4005,2338,36.86%,10.56%
制造,8550,6600,1950,22.81%,8.81%
生物医疗,5092,3603,1489,29.24%,6.73%
政府,9364,7341,2023,21.61%,9.14%
电信,18305,13556,4748,25.94%,21.45%
能源,3862,2747,1115,28.86%,5.03%

荣联科技,002642,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
计算机应用服务业,-- ,93963,-93963,--,-154.91%
行业应用服务商,6288,-- ,6288,--,10.37%
其他行业,37684,-- ,37684,--,62.13%
金融,16519,-- ,16519,--,27.23%
制造,18802,-- ,18802,--,31%
生物医疗,11524,-- ,11524,--,19%
政府,24241,-- ,24241,--,39.96%
电信,28636,-- ,28636,--,47.21%
能源,10925,-- ,10925,--,18.01%

荣联科技,002642,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源,5159,3156,2003,38.83%,8.61%
制造,4762,3258,1503,31.57%,6.46%
电信,12380,8968,3412,27.56%,14.67%
政府,13985,10438,3547,25.36%,15.25%
金融,8806,5674,3132,35.57%,13.47%
其他行业,11388,3919,7470,65.59%,32.12%
生物医疗,4731,2844,1888,39.89%,8.12%
行业应用服务商,2782,2483,299,10.75%,1.29%

荣联科技,002642,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
行业应用服务商,5542,4981,562,10.14%,1.05%
制造,16435,12895,3540,21.54%,6.59%
电信,28049,16596,11453,40.83%,21.33%
政府,12158,9970,2188,18%,4.08%
其他行业,39966,19455,20511,51.32%,38.2%
生物医疗,10021,4373,5648,56.36%,10.52%
能源,18493,13450,5042,27.27%,9.39%
金融,19109,14360,4749,24.85%,8.84%

荣联科技,002642,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
行业应用服务商,2211,1846,365,16.52%,1.72%
其他行业,8882,2634,6248,70.35%,29.36%
金融,6227,4125,2102,33.75%,9.88%
制造,9819,7056,2763,28.14%,12.98%
生物,3684,2010,1674,45.43%,7.86%
政府,10111,7381,2731,27.01%,12.83%
电信,11190,8096,3094,27.65%,14.54%
能源,7031,4724,2307,32.82%,10.84%

荣联科技,002642,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
行业应用服务商,5714,4971,743,13%,2.3%
其他行业,12659,9423,3236,25.56%,10.04%
金融,20847,16565,4282,20.54%,13.28%
制造,17069,12495,4573,26.79%,14.19%
