景峰医药,000908,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,20,16,4,18.63%,0.01%
医疗服务,2073,-- ,2073,--,5.93%
制药,54391,21501,32890,60.47%,94.06%

景峰医药,000908,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制药,131592,50977,80615,61.26%,96.85%
其他（补充）,521,191,330,63.32%,0.4%
医疗服务,2290,-- ,2290,--,2.75%

景峰医药,000908,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,62,27,35,56.53%,0.08%
制药,66686,21811,44875,67.29%,99.92%

景峰医药,000908,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
医疗服务,9226,-- ,9226,--,4.53%
其他（补充）,392,121,270,69.05%,0.13%
制药,248952,54831,194121,77.98%,95.34%

景峰医药,000908,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
医疗服务,4388,3660,727,16.58%,1%
其他(补充),13,-- ,13,--,0.02%
制药,93828,21990,71838,76.56%,98.98%

景峰医药,000908,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,347,19,328,94.49%,0.16%
医疗服务,8284,-- ,8284,--,3.95%
制药,249734,48537,201196,80.56%,95.9%

景峰医药,000908,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制药,86627,19629,66997,77.34%,98.05%
医疗服务,3862,2818,1043,27.02%,1.53%
其他（补充）,292,2,290,99.32%,0.42%

景峰医药,000908,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1494,51,1442,96.56%,0.68%
医疗服务,6990,-- ,6990,--,3.28%
制药,255567,50863,204704,80.1%,96.04%

景峰医药,000908,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1249,51,1198,95.89%,1.59%
医疗服务,3280,2398,882,26.89%,1.17%
制药,93810,20440,73371,78.21%,97.24%

景峰医药,000908,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,437,108,329,75.22%,0.16%
医疗服务,5708,-- ,5708,--,2.8%
制药,239758,41654,198104,82.63%,97.04%

景峰医药,000908,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制药,93222,16419,76803,82.39%,98.81%
其他（补充）,454,8,446,98.23%,0.57%
医疗服务,2734,2256,477,17.46%,0.61%

景峰医药,000908,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),574,199,375,65.3%,0.22%
制药,195169,28710,166459,85.29%,99.78%

景峰医药,000908,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务业,731,618,113,15.43%,13.06%
其他(补充),43,11,32,74.71%,3.75%
制造业,4150,3432,718,17.3%,83.19%

景峰医药,000908,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),160,69,91,56.9%,2.56%
服务业,1497,1228,270,18.02%,7.56%
制造业,15073,11864,3209,21.29%,89.89%

景峰医药,000908,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),73,-- ,73,--,6.39%
服务业,646,540,106,16.47%,9.29%
制造业,6198,5231,967,15.6%,84.32%

景峰医药,000908,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),162,-- ,162,--,6.77%
贸易,-- ,-- ,0,--,0%
服务业,1380,976,404,29.25%,16.88%
制造业,12985,11160,1825,14.06%,76.35%

景峰医药,000908,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,-- ,-- ,0,--,0%
服务业,576,419,158,27.36%,11.2%
其他(补充),63,-- ,63,--,4.45%
制造业,5842,4654,1188,20.33%,84.36%

景峰医药,000908,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,156,152,4,2.73%,0.21%
服务业,1222,901,321,26.23%,15.8%
制造业,12385,10735,1650,13.32%,81.31%
其他(补充),140,86,54,38.83%,2.68%

景峰医药,000908,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,156,152,4,2.73%,0.37%
服务业,548,412,136,24.78%,11.91%
制造业,6498,5498,1000,15.4%,87.71%

景峰医药,000908,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,4237,4154,83,1.97%,2.34%
服务业,1246,826,420,33.72%,11.79%
制造业,13231,10173,3058,23.11%,85.87%

景峰医药,000908,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,2558,2519,38,1.5%,2.38%
服务业,618,497,122,19.71%,7.55%
制造业,6806,5351,1455,21.38%,90.07%

景峰医药,000908,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贸易,7946,7859,88,1.1%,-17.35%
采矿业,2990,1849,1140,38.14%,-225.7%
服务业,1306,988,318,24.32%,-62.87%
制造业,11047,13098,-2051,-18.57%,405.91%

景峰医药,000908,收入构成,报告日期,2009-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
采掘业,1283,780,502,39.17%,29.4%
