绿庭投资,600695,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
租赁收入,220,127,93,42.24%,8.42%
资产管理收入,629,201,428,68.08%,38.88%
投资业务收入,581,-- ,581,--,52.69%

绿庭投资,600695,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
资产管理收入,1693,605,1088,64.28%,36.19%
租赁收入,719,517,202,28.13%,6.73%
投资业务收入,1731,15,1716,99.13%,57.08%

绿庭投资,600695,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
资产管理收入,744,81,664,89.15%,30.89%
投资业务收入,1249,-- ,1249,--,58.15%
租赁收入,496,261,236,47.45%,10.96%

绿庭投资,600695,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
投资业务收入,2270,25,2245,98.92%,55.62%
资产管理收入,1559,270,1289,82.7%,31.94%
租赁收入,970,468,502,51.77%,12.44%

绿庭投资,600695,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
租赁,458,198,260,56.75%,15%
投资业务,1069,-- ,1069,--,61.62%
资产管理,572,167,406,70.89%,23.39%

绿庭投资,600695,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
投资业务收入,3381,-- ,3381,--,76.73%
资产管理收入,872,293,579,66.35%,13.13%
租赁收入,754,307,447,59.31%,10.14%

绿庭投资,600695,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,2728,1970,759,27.8%,24.31%
投资管理业务,2362,-- ,2362,--,75.69%

绿庭投资,600695,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,1994,1508,486,24.39%,30.1%
投资管理业务,1130,-- ,1130,--,69.9%

绿庭投资,600695,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,22102,21612,490,2.22%,18.82%
投资管理业务,2115,-- ,2115,--,81.18%

绿庭投资,600695,收入构成,报告日期,2015-06-30,
