第一创业,002797,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
自营投资及交易业务,28396,3911,24485,86.23%,46.1%
资产管理业务,38209,20809,17401,45.54%,32.76%
证券经纪及信用业务,23944,31804,-7860,-32.83%,-14.8%
投资银行业务,7475,6500,975,13.04%,1.84%
私募股权基金管理与另类投资业务,6404,3874,2531,39.51%,4.76%
其他业务,13191,13510,-319,-2.42%,-0.6%
固定收益业务,24554,8503,16051,65.37%,30.22%
抵消,-190,-37,-153,80.35%,-0.29%

第一创业,002797,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,15298,27454,-12156,-79.46%,-17.68%
投资银行业务,21313,19227,2085,9.78%,3.03%
证券经纪及信用业务,47602,71774,-24172,-50.78%,-35.16%
抵消,-413,-154,-259,62.75%,-0.38%
资产管理业务,85493,45973,39519,46.23%,57.49%
自营投资及交易业务,25493,1470,24023,94.23%,34.95%
固定收益业务,43019,13230,29789,69.25%,43.33%
私募股权基金管理与另类投资业务,20524,10611,9913,48.3%,14.42%

第一创业,002797,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
私募股权基金管理与另类投资业务,10906,4813,6093,55.87%,21.67%
固定收益业务,14715,4553,10162,69.06%,36.14%
自营投资及交易业务,12546,694,11851,94.46%,42.15%
抵消,-194,-118,-76,39.35%,-0.27%
资产管理业务,41241,22735,18506,44.87%,65.82%
投资银行业务,4649,6919,-2270,-48.84%,-8.07%
证券经纪及信用业务,24189,39660,-15471,-63.96%,-55.02%
未分配金额,10319,10996,-677,-6.56%,-2.41%

第一创业,002797,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
私募股权基金管理与另类投资业务,13898,11401,2497,17.97%,28.34%
固定收益业务,41489,13724,27765,66.92%,315.16%
抵消,-604,-431,-172,28.54%,-1.96%
资产管理业务,59784,40078,19706,32.96%,223.68%
自营投资及交易业务,-12082,1222,-13305,110.12%,-151.02%
其他业务,14902,26070,-11168,-74.94%,-126.76%
投资银行业务,10956,18695,-7739,-70.64%,-87.84%
证券经纪及信用业务,48648,57422,-8774,-18.04%,-99.6%

第一创业,002797,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
资产管理业务,27904,18200,9704,34.78%,151.59%
抵消,-908,-624,-284,31.3%,-4.44%
期货业务,1871,1047,824,44.05%,12.88%
证券自营业务,-801,117,-918,114.56%,-14.34%
其他业务,3242,12991,-9749,-300.7%,-152.29%
投资银行业务,2218,8997,-6779,-305.7%,-105.9%
证券经纪及信用业务,26039,21446,4592,17.64%,71.74%
固定收益业务,11721,3312,8409,71.74%,131.35%
私募股权基金管理与另类投资业务,4900,4298,602,12.28%,9.4%

第一创业,002797,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
证券自营业务,3315,492,2823,85.15%,5.37%
抵消,-1093,-1199,106,-9.69%,0.2%
资产管理业务,68861,35976,32885,47.76%,62.53%
私募股权基金管理与另类投资业务,13934,8624,5310,38.11%,10.1%
投资银行业务,21645,18214,3430,15.85%,6.52%
证券经纪及信用业务,52304,39941,12364,23.64%,23.51%
期货业务,4995,3495,1499,30.02%,2.85%
固定收益业务,12259,3945,8314,67.82%,15.81%
其他业务,18947,33085,-14138,-74.62%,-26.88%

第一创业,002797,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-69,-516,446,-646.33%,1.84%
其他业务,7586,12604,-5018,-66.14%,-20.68%
私募股权基金管理与另类投资业务,2095,3597,-1502,-71.69%,-6.19%
期货业务,2376,1735,640,26.95%,2.64%
资产管理业务,32743,17637,15106,46.14%,62.27%
投资银行业务,8661,8402,258,2.98%,1.06%
固定收益业务,7515,1730,5784,76.97%,23.84%
证券自营业务,1648,264,1383,83.96%,5.7%
证券经纪及信用业务,24691,17532,7160,29%,29.51%

第一创业,002797,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-2445,-904,-1540,63%,-2.03%
其他业务,11718,19331,-7613,-64.97%,-10.05%
私募股权基金管理与另类投资业务,13746,4114,9632,70.07%,12.71%
期货业务,3982,3117,865,21.73%,1.14%
资产管理业务,62421,29872,32549,52.14%,42.96%
投资银行业务,29955,23774,6181,20.63%,8.16%
固定收益业务,25466,4765,20701,81.29%,27.32%
证券自营业务,3600,536,3064,85.11%,4.04%
证券经纪及信用业务,54320,42392,11927,21.96%,15.74%

第一创业,002797,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-3026,-420,-2606,86.11%,-7.88%
其他业务,-2852,4700,-7552,264.79%,-22.84%
直投业务,1139,921,218,19.11%,0.66%
期货经纪业务,2555,1829,725,28.4%,2.19%
资产管理业务,28736,13323,15413,53.64%,46.61%
投资银行业务,11071,7064,4006,36.19%,12.12%
固定收益业务,14645,3003,11642,79.49%,35.21%
证券自营业务,-1771,213,-1984,112.05%,-6%
证券经纪业务,32502,19297,13205,40.63%,39.93%

第一创业,002797,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-4558,1353,-5911,129.69%,-4.52%
未分配金额,11201,36059,-24858,-221.93%,-19%
直投业务,4108,1550,2558,62.27%,1.95%
期货经纪业务,4140,3419,721,17.42%,0.55%
资产管理业务,48780,20487,28293,58%,21.63%
投资银行业务,25235,22887,2349,9.31%,1.8%
固定收益业务,76226,20374,55852,73.27%,42.69%
证券自营业务,30791,4929,25861,83.99%,19.77%
证券经纪业务,105094,59125,45969,43.74%,35.14%

第一创业,002797,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-6334,-5869,-465,7.35%,-0.71%
未分配金额,1353,25148,-23795,-1758.74%,-36.08%
直投业务,2158,1139,1020,47.25%,1.55%
期货经纪业务,2234,2308,-74,-3.3%,-0.11%
资产管理业务,34681,19116,15566,44.88%,23.6%
投资银行业务,26051,22629,3422,13.14%,5.19%
固定收益业务,83413,26677,56736,68.02%,86.03%
证券自营业务,5842,1059,4783,81.87%,7.25%
证券经纪业务,36496,27738,8757,24%,13.28%

第一创业,002797,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
直投业务,553,382,172,31.03%,0.77%
投资银行业务,10887,9417,1471,13.51%,6.57%
抵消,58,-28,86,148.83%,0.38%
期货经纪业务,895,1095,-200,-22.3%,-0.89%
固定收益业务,40106,12215,27891,69.54%,124.52%
未分配金额,-3625,7081,-10706,295.33%,-47.79%
证券经纪业务,13288,10940,2348,17.67%,10.48%
资产管理业务,7904,5802,2102,26.6%,9.39%
证券自营业务,-654,110,-765,116.86%,-3.41%

第一创业,002797,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-1051,-99,-952,90.62%,-5%
未分配金额,4739,10513,-5774,-121.82%,-30.3%
直投业务,983,560,423,43.04%,2.22%
期货经纪业务,2491,3162,-671,-26.92%,-3.52%
资产管理业务,24231,18060,6171,25.47%,32.38%
投资银行业务,24838,22948,1890,7.61%,9.92%
固定收益业务,19100,5081,14019,73.4%,73.57%
证券自营业务,2842,1017,1825,64.23%,9.58%
证券经纪业务,24999,22874,2124,8.5%,11.15%

第一创业,002797,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-322,-320,-2,0.49%,-0.01%
未分配金额,8602,13659,-5056,-58.78%,-19.89%
直投业务,1563,517,1046,66.91%,4.11%
期货经纪业务,2676,3171,-496,-18.52%,-1.95%
投资银行业务,21227,21436,-209,-0.99%,-0.82%
固定收益业务,41562,12239,29324,70.55%,115.34%
证券自营业务,7975,1582,6392,80.16%,25.14%
证券经纪业务,15826,21442,-5616,-35.49%,-22.09%
资产管理业务,4736,4695,40,0.85%,0.16%

第一创业,002797,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司其他业务,10522,11575,-1053,-10.01%,-5.92%
期货经纪业务,1410,2045,-635,-45.03%,-3.57%
资产管理业务,1732,2920,-1188,-68.62%,-6.68%
投资银行业务,52633,32685,19948,37.9%,112.08%
抵消,-1710,-1711,2,-0.09%,0.01%
证券自营与交易业务,5206,3339,1867,35.86%,10.49%
证券经纪业务,19586,20727,-1141,-5.83%,-6.41%


