浙富控股,002266,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
生态保护和环境治理业,278446,200009,78437,28.17%,88.85%
其他,2805,1077,1728,61.61%,1.96%
能源采掘业,315,1040,-725,-230.19%,-0.82%
机械设备制造业,32521,23681,8840,27.18%,10.01%

浙富控股,002266,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源采掘业,2052,2447,-396,-19.28%,-1.93%
其他,4049,1336,2713,67.01%,13.22%
机械设备制造业,102245,84035,18210,17.81%,88.71%

浙富控股,002266,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源采掘业,1110,1168,-58,-5.19%,-0.48%
其他,2384,871,1513,63.45%,12.73%
机械设备制造业,48658,38230,10428,21.43%,87.76%

浙富控股,002266,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,4166,4578,-412,-9.88%,-2.66%
能源采掘业,1967,2543,-575,-29.23%,-3.72%
机械设备制造业,104230,87774,16456,15.79%,106.38%

浙富控股,002266,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,992,238,754,75.97%,6.8%
机械设备制造业,50958,40626,10332,20.28%,93.25%
能源采掘业,1047,1052,-6,-0.55%,-0.05%

浙富控股,002266,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
节能服务业,10044,4091,5953,59.27%,26.48%
其他,1566,35,1531,97.77%,6.81%
机械设备制造业,96093,80833,15260,15.88%,67.87%
能源采掘业,1890,2149,-259,-13.7%,-1.15%

浙富控股,002266,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,730,-- ,730,--,1.36%
节能服务业,5979,-- ,5979,--,11.16%
能源采掘业,919,-- ,919,--,1.71%
机械设备制造业,45966,-- ,45966,--,85.77%

浙富控股,002266,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1270,284,986,77.62%,3.34%
节能服务业,18081,6152,11929,65.98%,40.36%
能源采掘业,1337,1919,-582,-43.49%,-1.97%
机械设备制造业,91526,74306,17219,18.81%,58.27%

浙富控股,002266,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),88,20,68,77.57%,0.48%
节能服务业,6162,1726,4437,72%,31.31%
能源采掘业,535,872,-337,-62.96%,-2.38%
机械设备制造业,46745,36744,10001,21.4%,70.58%

浙富控股,002266,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
节能服务业,6540,1494,5046,77.16%,32.13%
能源采掘业,1940,2268,-329,-16.95%,-2.09%
机械设备制造业,62267,51276,10991,17.65%,69.97%

浙富控股,002266,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源采掘业,1118,1200,-82,-7.32%,-1.4%
其他（补充）,219,35,184,83.95%,3.15%
机械设备制造业,27697,22250,5447,19.67%,93.38%
能源环保业,353,68,284,80.65%,4.87%

浙富控股,002266,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源采掘业,3401,2644,757,22.26%,11.74%
其他(补充),376,99,277,73.63%,4.3%
机械设备制造业,64825,59411,5414,8.35%,83.96%

浙富控股,002266,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),703,-- ,703,--,7.79%
能源采掘业,1900,1346,553,29.13%,6.13%
机械设备制造业,34108,26332,7776,22.8%,86.09%

浙富控股,002266,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2862,-- ,2862,--,13.04%
能源采掘业,279,224,54,19.52%,0.25%
机械设备制造业,76475,57450,19025,24.88%,86.71%

浙富控股,002266,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1463,-- ,1463,--,11.52%
机械设备制造业,35801,24566,11235,31.38%,88.48%

浙富控股,002266,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),528,-- ,528,--,1.93%
机械设备制造业,91991,65166,26825,29.16%,98.07%

浙富控股,002266,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),327,-- ,327,--,2.08%
机械设备制造业,48348,32935,15413,31.88%,97.92%

浙富控股,002266,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),637,-- ,637,--,1.99%
机械设备制造业,105317,73875,31442,29.85%,98.01%

浙富控股,002266,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械设备制造业,43788,30244,13544,30.93%,100%

浙富控股,002266,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械设备制造业,92225,63307,28918,31.36%,100%

浙富控股,002266,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械设备制造业,38661,26675,11986,31%,100%

浙富控股,002266,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
