_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence
"5f666568ade9005a1eec35ba""",吴建科,600723,0,57,1600546152549,本科,"吴建科,男,1963年12月出生,本科学历,会计师,国际注册内部审计师。历任深圳赛格财务公司会计,北京诚城电子系统有限公司会计,北京新燕莎控股(集团)有限责任公司审计、审计监察部(纪委)副部长、纪委副书记、审计监察部部长。现任北京首商集团股份有限公司监事、纪委副书记、审计监察部总经理、北京法雅商贸有限责任公司监事会主席。",男,supervisoryCommittee,,,1527292800000,766600,0,首商股份,职工监事,1608516335388,"历任深圳赛格财务公司会计,北京诚城电子系统有限公司会计,北京新燕莎控股(集团)有限责任公司审计、审计监察部(纪委)副部长、纪委副书记、审计监察部部长"
"5f666568ade9005a1eec35ba""",吴建科,600723,0,57,1600546152549,本科,"吴建科,男,1963年12月出生,本科学历,会计师,国际注册内部审计师。历任深圳赛格财务公司会计,北京诚城电子系统有限公司会计,北京新燕莎控股(集团)有限责任公司审计、审计监察部(纪委)副部长、纪委副书记、审计监察部部长。现任北京首商集团股份有限公司监事、纪委副书记、审计监察部总经理、北京法雅商贸有限责任公司监事会主席。",男,supervisoryCommittee,,,1527292800000,766600,0,首商股份,职工监事,1608516335388,现任北京首商集团股份有限公司监事、纪委副书记、审计监察部总经理、北京法雅商贸有限责任公司监事会主席
"5f66656fade9005a1eec36f0""",张波,600724,0,53,1600546159464,本科,"张波:男,汉族,1967年9月出生,浙江舟山人。1989年8月加入中国共产党,1985年10月参加工作,本科学历,助理经济师。现任宁波市银河综合服务中心董事长、宁波富达股份有限公司监事。1985.10-1990.05上海基地后勤部服役(部队)1990.05-2001.10工行舟山市分行岱山分行职员2001.10-2002.07工行舟山市分行岱山支行长河分理处主任2002.07-2005.01工行舟山市分行办公室职员2005.01-2006.12工行舟山普陀山支行行长2006.12-2008.05工行舟山分行办公室(党委办公室)主任助理2008.05-2009.03工行舟山分行办公室(党委办公室)副主任兼后勤服务中心总经理2009.03-2011.07工行舟山分行结算与电子银行部副总经理2011.07-2014.11工行舟山分行结算与电子银行部总经理2014.11-2018.11工行宁波分行办公室副主任2018.12至今宁波市银河综合服务中心董事长。",男,supervisoryCommittee,,,1587686400000,0,0,宁波富达,监事,1608516339622,"1989年8月加入中国共产党,1985年10月参加工作,本科学历,助理经济师"
"5f66656fade9005a1eec36f0""",张波,600724,0,53,1600546159464,本科,"张波:男,汉族,1967年9月出生,浙江舟山人。1989年8月加入中国共产党,1985年10月参加工作,本科学历,助理经济师。现任宁波市银河综合服务中心董事长、宁波富达股份有限公司监事。1985.10-1990.05上海基地后勤部服役(部队)1990.05-2001.10工行舟山市分行岱山分行职员2001.10-2002.07工行舟山市分行岱山支行长河分理处主任2002.07-2005.01工行舟山市分行办公室职员2005.01-2006.12工行舟山普陀山支行行长2006.12-2008.05工行舟山分行办公室(党委办公室)主任助理2008.05-2009.03工行舟山分行办公室(党委办公室)副主任兼后勤服务中心总经理2009.03-2011.07工行舟山分行结算与电子银行部副总经理2011.07-2014.11工行舟山分行结算与电子银行部总经理2014.11-2018.11工行宁波分行办公室副主任2018.12至今宁波市银河综合服务中心董事长。",男,supervisoryCommittee,,,1587686400000,0,0,宁波富达,监事,1608516339622,1985.10-1990.05上海基地后勤部服役(部队)1990.05-2001.10工行舟山市分行岱山分行职员2001.10-2002.07工行舟山市分行岱山支行长河分理处主任2002.07-2005.01工行舟山市分行办公室职员2005.01-2006.12工行舟山普陀山支行行长2006.12-2008.05工行舟山分行办公室(党委办公室)主任助理2008.05-2009.03工行舟山分行办公室(党委办公室)副主任兼后勤服务中心总经理2009.03-2011.07工行舟山分行结算与电子银行部副总经理2011.07-2014.11工行舟山分行结算与电子银行部总经理2014.11-2018.11工行宁波分行办公室副主任2018.12至今宁波市银河综合服务中心董事长
"5f66657bade9005a1eec393f""",李西金,600726,0,53,1600546171595,硕士,"李西金先生,1967年出生,工程硕士,高级会计师,华电能源股份有限公司财务资产部副主任、主任,现任华电能源股份有限公司总会计师、总法律顾问、董事会秘书,党委委员。",男,manager,,,1590105600000,452200,0,华电能源,"董事会秘书,总会计师,总法律顾问",1608516353532,"李西金先生,1967年出生,工程硕士,高级会计师,华电能源股份有限公司财务资产部副主任、主任,现任华电能源股份有限公司总会计师、总法律顾问、董事会秘书,党委委员"
"5f66657fade9005a1eec3a1d""",陈树常,600727,0,57,1600546175625,本科,陈树常，男，57岁，大学学历，工程师。历任山东埕口盐化集团设备处处长、办公室主任、总经理助理、党委副书记、副总经理。现任山东鲁北企业集团总公司党委副书记，山东鲁北化工股份有限公司董事长。,男,board,,,1607731200000,581700,0,鲁北化工,"董事长,董事",1608516356338,历任山东埕口盐化集团设备处处长、办公室主任、总经理助理、党委副书记、副总经理
"5f66657fade9005a1eec3a1d""",陈树常,600727,0,57,1600546175625,本科,陈树常，男，57岁，大学学历，工程师。历任山东埕口盐化集团设备处处长、办公室主任、总经理助理、党委副书记、副总经理。现任山东鲁北企业集团总公司党委副书记，山东鲁北化工股份有限公司董事长。,男,board,,,1607731200000,581700,0,鲁北化工,"董事长,董事",1608516356338,现任山东鲁北企业集团总公司党委副书记，山东鲁北化工股份有限公司董事长
"5f66650aade9005a1eec21f0""",黄超,600708,0,56,1600546058439,本科,"黄超,男,汉族,1964年12月生,大学学历,高级经济师,高级农艺师,农业技术推广研究员。最近五年曾任光明食品(集团)有限公司农业发展部总经理,光明食品集团上海五四有限公司都市菜园工作组组长,光明食品集团上海五四有限公司党委书记、董事长。现任光明房地产集团股份有限公司监事。",男,supervisoryCommittee,,,1590710400000,0,0,光明地产,监事会主席,1608516265063,"最近五年曾任光明食品(集团)有限公司农业发展部总经理,光明食品集团上海五四有限公司都市菜园工作组组长,光明食品集团上海五四有限公司党委书记、董事长"
"5f666528ade9005a1eec27a1""",姚霞,600713,0,48,1600546088037,硕士,"姚霞女士,党校研究生学历,药师。曾任南京医药药事服务有限公司工会主席、党支部副书记、运营管理部副经理、党支部书记兼企业文化部经理。现任南京医药股份有限公司党委委员、公司第九届工会委员会委员,公司药事服务中心党总支书记、分工会主席兼南京医药康捷物流有限公司总经理。",女,supervisoryCommittee,,,1552089600000,828900,0,南京医药,职工监事,1608516281345,"姚霞女士,党校研究生学历,药师"
"5f666528ade9005a1eec27a1""",姚霞,600713,0,48,1600546088037,硕士,"姚霞女士,党校研究生学历,药师。曾任南京医药药事服务有限公司工会主席、党支部副书记、运营管理部副经理、党支部书记兼企业文化部经理。现任南京医药股份有限公司党委委员、公司第九届工会委员会委员,公司药事服务中心党总支书记、分工会主席兼南京医药康捷物流有限公司总经理。",女,supervisoryCommittee,,,1552089600000,828900,0,南京医药,职工监事,1608516281345,曾任南京医药药事服务有限公司工会主席、党支部副书记、运营管理部副经理、党支部书记兼企业文化部经理
