_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence
"5f657bdcade9005a1ecc8ffc""",江孔亮,000905,0,57,1600486364613,本科,"江孔亮先生,1963年出生,本科学历,高级政工师、会计师、高级物流师。现任中国厦门外轮代理有限公司党委书记、总经理;历任中国厦门外轮代理有限公司财务部职员、科长;厦门外代国际货运空运分公司副总经理;厦门外代航空货运代理有限公司总经理;中国厦门外轮代理有限公司副总会计师、党委委员;中国厦门外轮代理有限公司副总经理、党委委员;中国厦门外轮代理有限公司党委副书记、副总经理;中国厦门外轮代理有限公司党委书记、副总经理、工会主席;中国厦门外轮代理有限公司党委书记、总经理、工会主席。",男,board,,,1533945600000,0,0,厦门港务,董事,1608527695754,中国厦门外轮代理有限公司副总会计师、党委委员
"5f657bdcade9005a1ecc8ffc""",江孔亮,000905,0,57,1600486364613,本科,"江孔亮先生,1963年出生,本科学历,高级政工师、会计师、高级物流师。现任中国厦门外轮代理有限公司党委书记、总经理;历任中国厦门外轮代理有限公司财务部职员、科长;厦门外代国际货运空运分公司副总经理;厦门外代航空货运代理有限公司总经理;中国厦门外轮代理有限公司副总会计师、党委委员;中国厦门外轮代理有限公司副总经理、党委委员;中国厦门外轮代理有限公司党委副书记、副总经理;中国厦门外轮代理有限公司党委书记、副总经理、工会主席;中国厦门外轮代理有限公司党委书记、总经理、工会主席。",男,board,,,1533945600000,0,0,厦门港务,董事,1608527695754,中国厦门外轮代理有限公司副总经理、党委委员
"5f657bdcade9005a1ecc8ffc""",江孔亮,000905,0,57,1600486364613,本科,"江孔亮先生,1963年出生,本科学历,高级政工师、会计师、高级物流师。现任中国厦门外轮代理有限公司党委书记、总经理;历任中国厦门外轮代理有限公司财务部职员、科长;厦门外代国际货运空运分公司副总经理;厦门外代航空货运代理有限公司总经理;中国厦门外轮代理有限公司副总会计师、党委委员;中国厦门外轮代理有限公司副总经理、党委委员;中国厦门外轮代理有限公司党委副书记、副总经理;中国厦门外轮代理有限公司党委书记、副总经理、工会主席;中国厦门外轮代理有限公司党委书记、总经理、工会主席。",男,board,,,1533945600000,0,0,厦门港务,董事,1608527695754,中国厦门外轮代理有限公司党委副书记、副总经理
"5f657bdcade9005a1ecc8ffc""",江孔亮,000905,0,57,1600486364613,本科,"江孔亮先生,1963年出生,本科学历,高级政工师、会计师、高级物流师。现任中国厦门外轮代理有限公司党委书记、总经理;历任中国厦门外轮代理有限公司财务部职员、科长;厦门外代国际货运空运分公司副总经理;厦门外代航空货运代理有限公司总经理;中国厦门外轮代理有限公司副总会计师、党委委员;中国厦门外轮代理有限公司副总经理、党委委员;中国厦门外轮代理有限公司党委副书记、副总经理;中国厦门外轮代理有限公司党委书记、副总经理、工会主席;中国厦门外轮代理有限公司党委书记、总经理、工会主席。",男,board,,,1533945600000,0,0,厦门港务,董事,1608527695754,中国厦门外轮代理有限公司党委书记、副总经理、工会主席
"5f657bdcade9005a1ecc8ffc""",江孔亮,000905,0,57,1600486364613,本科,"江孔亮先生,1963年出生,本科学历,高级政工师、会计师、高级物流师。现任中国厦门外轮代理有限公司党委书记、总经理;历任中国厦门外轮代理有限公司财务部职员、科长;厦门外代国际货运空运分公司副总经理;厦门外代航空货运代理有限公司总经理;中国厦门外轮代理有限公司副总会计师、党委委员;中国厦门外轮代理有限公司副总经理、党委委员;中国厦门外轮代理有限公司党委副书记、副总经理;中国厦门外轮代理有限公司党委书记、副总经理、工会主席;中国厦门外轮代理有限公司党委书记、总经理、工会主席。",男,board,,,1533945600000,0,0,厦门港务,董事,1608527695754,中国厦门外轮代理有限公司党委书记、总经理、工会主席
"5f657bddade9005a1ecc905b""",刘晓龙,000905,0,49,1600486365086,本科,"刘晓龙先生,1971年出生,本科学历,中级经济师。现任厦门港务发展股份有限公司纪委书记;历任厦门港石湖山码头公司生产经营科工班指导员、调度和业务主办;厦门港务控股集团有限公司纪检干事;厦门港务控股集团有限公司纪检监察室主任助理;厦门港务控股集团有限公司纪检监察室副主任、审计部副经理;厦门港务控股集团有限公司纪检监察室副主任(主持工作)。自2019年12月13日起获委任厦门国际港务股份有限公司职工代表监事。",男,supervisoryCommittee,,,1576281600000,734400,2000,厦门港务,职工监事,1608527696225,现任厦门港务发展股份有限公司纪委书记
"5f657be9ade9005a1ecc9209""",郑兵,000906,0,39,1600486377082,硕士,"郑兵:男,汉族,1981年11月出生,中国国籍,无境外永久居留权,中共党员,硕士研究生。历任长沙浦星物流有限公司人事行政部经理;湖南高星物流园开发有限公司综合管理部经理、仓储中心和加工中心主任;浙商中拓物流管理部物流主管;现任浙商中拓经营管理部商务模式研究中心研究员。",男,supervisoryCommittee,,1,1565740800000,215200,8200,浙商中拓,职工监事,1608527702342,"郑兵:男,汉族,1981年11月出生,中国国籍,无境外永久居留权,中共党员,硕士研究生"
"5f657bf9ade9005a1ecc962d""",莫菲城,000911,0,47,1600486393747,硕士,"莫菲城:男,1973年7月出生,汉族,籍贯广西藤县,中共党员,研究生学历,高级工程师职称。2001年6月广西大学电气工程学院研究生毕业。历任广西水利电业集团有限公司供电总公司副总经理、总经理,广西桂水电力股份有限公司副总经理,广西水利电业集团有限公司总裁助理、董事、副总裁,现任广西农村投资集团有限公司董事、党委委员、副总经理(其间:2016.03--2017.01挂任中国国电集团公司水电与新能源发展部副主任)。",男,board,,1,1562976000000,0,0,ST南糖,"董事长,董事",1608527727543,"莫菲城:男,1973年7月出生,汉族,籍贯广西藤县,中共党员,研究生学历,高级工程师职称"
"5f657bf9ade9005a1ecc962d""",莫菲城,000911,0,47,1600486393747,硕士,"莫菲城:男,1973年7月出生,汉族,籍贯广西藤县,中共党员,研究生学历,高级工程师职称。2001年6月广西大学电气工程学院研究生毕业。历任广西水利电业集团有限公司供电总公司副总经理、总经理,广西桂水电力股份有限公司副总经理,广西水利电业集团有限公司总裁助理、董事、副总裁,现任广西农村投资集团有限公司董事、党委委员、副总经理(其间:2016.03--2017.01挂任中国国电集团公司水电与新能源发展部副主任)。",男,board,,1,1562976000000,0,0,ST南糖,"董事长,董事",1608527727543,"历任广西水利电业集团有限公司供电总公司副总经理、总经理,广西桂水电力股份有限公司副总经理,广西水利电业集团有限公司总裁助理、董事、副总裁,现任广西农村投资集团有限公司董事、党委委员、副总经理(其间:2016.03--2017.01挂任中国国电集团公司水电与新能源发展部副主任)"
"5f657bfaade9005a1ecc966c""",孙卫东,000911,0,58,1600486394133,博士,"孙卫东:男,1962年出生,博士研究生学历,教授、博士生导师,中共党员。1982年7月大连轻工业学院制糖工程专业毕业;2006年6月广西大学化学工艺专业博士研究生毕业,获得博士学位。1982年8月至1983年8月在吉林省乾安制糖厂毕业见习;1983年9月至1995年8月在吉林省甜菜糖业研究所工艺研究室,任助工、工程师、室副主任、主任、高级工程师;1995年9月至1997年11月在广西大学工业测试中心,任高级工程师;1997年12月至2001年4月广西大学糖业工程技术研究中心,高级工程师;其中,2000年5月至2000年12月,在澳大利亚做出国访问学者;2001年5月至2005年8月任广西大学轻工与食品工程学院制糖工程系主任、广西大学糖业科学研究所副所长,高级工程师、副教授、教授。2006年8月至今任广西大学糖业研究所所长、教授、博导,其间:2006年8月至2007年8月作为国家“西部之光”访问学者在华南理工大学进修;2011年7月至2013年12月任糖业及综合利用教育部工程研究中心主任。2015年2月起任南宁糖业股份有限公司独立董事。",男,board,,1,1562976000000,55000,0,ST南糖,独立董事,1608527727857,"孙卫东:男,1962年出生,博士研究生学历,教授、博士生导师,中共党员"
