万孚生物,300482,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
亚洲地区,8425,4058,4367,51.83%,3.23%
西南地区,36960,15002,21959,59.41%,16.25%
东北地区,10381,3241,7140,68.78%,5.28%
美洲地区,26144,12251,13893,53.14%,10.28%
欧洲地区,6099,3616,2484,40.72%,1.84%
华南地区,30785,7487,23298,75.68%,17.24%
华东地区,20145,5058,15087,74.89%,11.16%
华中地区,28915,7911,21004,72.64%,15.54%
华北地区,15852,2858,12994,81.97%,9.62%
非洲地区,2272,1142,1130,49.74%,0.84%
西北地区,21253,9477,11776,55.41%,8.71%

万孚生物,300482,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,833,105,728,87.42%,0.72%
亚洲地区,6073,2817,3256,53.61%,3.24%
西南地区,28353,14926,13427,47.36%,13.34%
非洲地区,2689,1244,1445,53.74%,1.44%
东北地区,7589,1535,6054,79.77%,6.02%
欧洲地区,5849,3514,2334,39.91%,2.32%
华南地区,28058,8053,20005,71.3%,19.88%
华东地区,13592,3474,10118,74.44%,10.05%
美洲地区,23650,10950,12700,53.7%,12.62%
西北地区,17574,9521,8053,45.82%,8%
华中地区,18825,6183,12642,67.15%,12.56%
华北地区,11920,2053,9867,82.78%,9.81%

万孚生物,300482,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,10697,4836,5861,54.79%,8.36%
华北地区,7871,1541,6330,80.42%,9.03%
欧洲地区,5817,3488,2329,40.04%,3.32%
华南地区,21144,7927,13217,62.51%,18.85%
华东地区,10105,2757,7347,72.71%,10.48%
亚洲地区,3939,1926,2013,51.1%,2.87%
美洲地区,21000,8685,12315,58.64%,17.57%
非洲地区,1390,738,652,46.89%,0.93%
华中地区,10229,2448,7780,76.06%,11.1%
东北地区,3156,572,2585,81.88%,3.69%
其他(补充),539,135,405,75.03%,0.58%
西南地区,18661,9391,9270,49.68%,13.22%

万孚生物,300482,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
美洲地区,12513,4064,8449,67.52%,22.54%
非洲地区,1098,561,537,48.93%,1.43%
亚洲地区,2549,1122,1427,56%,3.81%
欧洲地区,4843,2623,2220,45.84%,5.92%
西北地区,2098,547,1551,73.94%,4.14%
西南地区,5680,2261,3419,60.2%,9.12%
华南地区,6776,1586,5190,76.59%,13.84%
华中地区,6225,1550,4675,75.1%,12.47%
东北地区,1616,239,1377,85.23%,3.67%
华东地区,6416,1753,4664,72.68%,12.44%
华北地区,4921,940,3981,80.89%,10.62%

万孚生物,300482,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
美洲地区,10641,3737,6904,64.88%,24.12%
非洲地区,815,377,438,53.69%,1.53%
亚洲地区,2051,1054,997,48.61%,3.48%
欧洲地区,5394,2985,2409,44.67%,8.41%
西北地区,1807,433,1374,76.04%,4.8%
西南地区,2778,759,2019,72.67%,7.05%
华南地区,5311,1538,3773,71.04%,13.18%
华中地区,4842,1406,3436,70.96%,12%
东北地区,1077,200,877,81.41%,3.06%
华东地区,4917,1080,3837,78.04%,13.4%
华北地区,3245,679,2566,79.09%,8.96%

万孚生物,300482,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
亚洲地区,1336,597,739,55.29%,1.56%
西北地区,1407,418,989,70.29%,2.09%
华中地区,3278,852,2425,73.99%,5.12%
华北地区,2349,740,1609,68.5%,3.39%
西南地区,1661,563,1098,66.08%,2.31%
东北地区,848,163,685,80.82%,1.44%
国内销售,16726,4627,12099,72.34%,25.52%
华东地区,3401,803,2598,76.4%,5.48%
非洲地区,1082,483,599,55.33%,1.26%
国际销售,19814,8208,11605,58.57%,24.48%
华南地区,3783,1088,2695,71.24%,5.69%
美洲地区,12406,4838,7568,61%,15.96%
欧洲地区,4990,2290,2700,54.11%,5.69%

万孚生物,300482,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
非洲地区,737,295,442,59.95%,1.54%
国际销售,14799,6380,8419,56.89%,29.41%
华南地区,2196,845,1351,61.52%,4.72%
亚洲地区,1052,513,539,51.24%,1.88%
美洲地区,8653,3537,5116,59.12%,17.87%
欧洲地区,4357,2035,2323,53.31%,8.11%
西南地区,899,342,557,61.93%,1.95%
西北地区,1028,404,624,60.71%,2.18%
华中地区,2212,983,1228,55.53%,4.29%
华北地区,1426,660,767,53.76%,2.68%
东北地区,359,117,243,67.54%,0.85%
国内销售,9966,4071,5894,59.15%,20.59%
华东地区,1845,720,1125,60.98%,3.93%

万孚生物,300482,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,314,97,217,69.06%,0.94%
国内销售,7516,4198,3318,44.15%,14.36%
亚洲地区,3262,1438,1824,55.91%,7.89%
美洲地区,4984,2382,2602,52.21%,11.26%
欧洲地区,4791,2206,2585,53.96%,11.19%
西南地区,559,226,333,59.52%,1.44%
非洲地区,2181,957,1225,56.14%,5.3%
国际销售,15219,6983,8236,54.11%,35.64%
华南地区,1911,1075,836,43.75%,3.62%
华东地区,1462,833,629,43.01%,2.72%
西北地区,832,567,265,31.85%,1.15%
华中地区,1449,802,646,44.63%,2.8%
华北地区,989,597,392,39.66%,1.7%

