祥生医疗,688358,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,7685,2716,4968,64.65%,22.06%
境外,29291,11736,17555,59.93%,77.94%

祥生医疗,688358,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销其他地区,155,-- ,155,--,0.97%
内销其他地区,532,-- ,532,--,3.32%
华中地区,529,-- ,529,--,3.31%
欧洲,3244,-- ,3244,--,20.28%
西南地区,655,-- ,655,--,4.1%
非洲,994,-- ,994,--,6.21%
亚洲,4677,-- ,4677,--,29.24%
美洲,4015,-- ,4015,--,25.1%
华北地区,386,-- ,386,--,2.41%
华东地区,807,-- ,807,--,5.05%

祥生医疗,688358,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销其他地区,296,-- ,296,--,0.91%
内销其他地区,1068,-- ,1068,--,3.27%
美洲,7327,-- ,7327,--,22.41%
华北地区,736,-- ,736,--,2.25%
华东地区,3168,-- ,3168,--,9.69%
非洲,1813,-- ,1813,--,5.54%
亚洲,10953,-- ,10953,--,33.5%
华中地区,1537,-- ,1537,--,4.7%
西南地区,1627,-- ,1627,--,4.98%
欧洲,4172,-- ,4172,--,12.76%

祥生医疗,688358,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销其他地区,301,-- ,301,--,1.11%
内销其他地区,836,-- ,836,--,3.08%
非洲,1039,-- ,1039,--,3.82%
亚洲,9301,-- ,9301,--,34.24%
华中地区,890,-- ,890,--,3.28%
美洲,6324,-- ,6324,--,23.28%
华北地区,846,-- ,846,--,3.12%
华东地区,3011,-- ,3011,--,11.08%
欧洲,3364,-- ,3364,--,12.39%
西南地区,1251,-- ,1251,--,4.6%

祥生医疗,688358,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区2,317,-- ,317,--,1.9%
欧洲,2928,-- ,2928,--,17.54%
其他地区,701,-- ,701,--,4.2%
非洲,1102,-- ,1102,--,6.6%
西南地区,765,-- ,765,--,4.58%
美洲,4222,-- ,4222,--,25.29%
华北地区,793,-- ,793,--,4.75%
华东地区,1170,-- ,1170,--,7.01%
亚洲,3880,-- ,3880,--,23.24%
华中地区,817,-- ,817,--,4.89%

