中新药业,600329,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),894,122,773,86.39%,0.56%
境外,1194,898,297,24.86%,0.22%
境内,326955,190030,136925,41.88%,99.22%

中新药业,600329,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,3207,2653,554,17.27%,0.19%
华南地区,20742,8100,12642,60.95%,4.29%
华东地区,86145,33424,52720,61.2%,17.89%
东北地区,32079,11188,20891,65.12%,7.09%
华北地区,475126,320439,154687,32.56%,52.49%
西南地区,20965,7925,13039,62.2%,4.42%
西北地区,10890,4151,6739,61.89%,2.29%
华中地区,48310,16264,32046,66.33%,10.87%
其他（补充）,1925,548,1377,71.52%,0.47%

中新药业,600329,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,351856,199156,152699,43.4%,99.62%
其他(补充),430,78,352,81.93%,0.23%
境外,1086,858,227,20.93%,0.15%

中新药业,600329,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,19687,7920,11767,59.77%,4.46%
华东地区,70721,28237,42484,60.07%,16.12%
境外,2959,2391,568,19.19%,0.22%
华南地区,16271,6593,9678,59.48%,3.67%
其他（补充）,2230,853,1377,61.73%,0.52%
西北地区,9000,3560,5441,60.45%,2.06%
华中地区,40272,13299,26974,66.98%,10.23%
东北地区,26284,9345,16939,64.45%,6.43%
华北地区,448437,300085,148352,33.08%,56.28%

中新药业,600329,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,1235,1009,226,18.32%,0.17%
其他(补充),868,475,392,45.22%,0.29%
境内,309122,173001,136121,44.03%,99.55%

中新药业,600329,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,57406,20437,36969,64.4%,16.73%
境外,3353,2787,566,16.87%,0.26%
华南地区,18774,7324,11450,60.99%,5.18%
东北地区,19691,7704,11987,60.87%,5.43%
华北地区,418255,288425,129830,31.04%,58.77%
西北地区,8285,3207,5077,61.29%,2.3%
华中地区,20844,9506,11338,54.39%,5.13%
其他（补充）,2204,1170,1033,46.89%,0.47%
西南地区,20113,7444,12669,62.99%,5.73%

中新药业,600329,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,2066,1684,382,18.5%,0.35%
其他（补充）,1097,576,521,47.47%,0.47%
境内,295581,186565,109016,36.88%,99.18%

中新药业,600329,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1513,592,921,60.88%,0.46%
境外,3219,2665,554,17.22%,0.28%
境内,613150,414518,198632,32.4%,99.26%

中新药业,600329,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,760,270,490,64.44%,0.49%
境外,1423,1159,264,18.58%,0.26%
境内,322464,222489,99975,31%,99.25%

中新药业,600329,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2210,622,1588,71.87%,0.76%
境外,3858,3116,742,19.23%,0.35%
境内,701987,495265,206721,29.45%,98.89%

中新药业,600329,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,2320,-- ,2320,--,0.69%
境内,332672,-- ,332672,--,98.96%
其他（补充）,1177,-- ,1177,--,0.35%

中新药业,600329,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,4357,-- ,4357,--,0.61%
其他（补充）,1994,-- ,1994,--,0.28%
境内,702337,-- ,702337,--,99.1%

中新药业,600329,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1026,328,698,68.03%,0.64%
境外,3114,2575,539,17.31%,0.49%
境内,329356,220733,108623,32.98%,98.87%

中新药业,600329,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1969,232,1737,88.21%,0.91%
境外,5063,4206,857,16.92%,0.45%
境内,593982,404965,189018,31.82%,98.65%

中新药业,600329,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),749,147,602,80.36%,0.58%
减:内部抵销数,-38771,-36940,-1831,4.72%,-1.77%
境外,2856,2379,477,16.71%,0.46%
境内,343011,238628,104383,30.43%,100.73%

中新药业,600329,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1395,300,1095,78.48%,0.61%
减:内部抵销数,-66304,-64773,-1531,2.31%,-0.85%
境外,4718,4011,707,14.99%,0.39%
境内,573184,394373,178811,31.2%,99.85%

中新药业,600329,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
减:内部抵销数,-31009,-29980,-1029,3.32%,-1.01%
其他(补充),736,164,573,77.76%,0.56%
境外,3403,3498,-95,-2.79%,-0.09%
境内,284891,182061,102830,36.09%,100.54%

中新药业,600329,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1800,275,1525,84.71%,0.97%
减:内部抵销数,-41839,-41616,-223,0.53%,-0.14%
境外,4171,3567,604,14.48%,0.39%
境内,475057,320341,154716,32.57%,98.78%

中新药业,600329,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
减:内部抵销数,-21487,-21262,0,1.05%,0%
境外,2815,2955,-141,-5%,-0.17%
境内,226801,145091,81710,36.03%,100.17%

中新药业,600329,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
