济川药业,600566,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,37790,5678,32111,84.97%,5.51%
华南,50435,6717,43718,86.68%,7.5%
西北,44298,5962,38337,86.54%,6.58%
华东,290524,57819,232705,80.1%,39.92%
其他（补充）,1832,741,1091,59.54%,0.19%
东北,45209,5290,39919,88.3%,6.85%
华中,92733,12237,80496,86.8%,13.81%
华北,131179,16579,114600,87.36%,19.66%

济川药业,600566,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,39361,5834,33527,85.18%,5.49%
华南,44884,5515,39369,87.71%,6.44%
其他（补充）,1115,404,711,63.75%,0.12%
西北,47826,6448,41378,86.52%,6.77%
华东,301839,55837,246002,81.5%,40.25%
东北,50404,6397,44007,87.31%,7.2%
华中,97916,11681,86235,88.07%,14.11%
华北,137476,17495,119981,87.27%,19.63%

济川药业,600566,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,901,370,531,58.92%,0.11%
华中,66124,6618,59506,89.99%,12.42%
华北,108467,12461,96006,88.51%,20.03%
西北,37016,4355,32660,88.23%,6.81%
西南,31601,4105,27496,87.01%,5.74%
华南,37680,4174,33507,88.92%,6.99%
东北,35555,3805,31749,89.3%,6.62%
华东,246858,49014,197844,80.14%,41.28%

济川药业,600566,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,886,374,513,57.85%,0.13%
西南,22780,2525,20255,88.92%,5.08%
西北,31615,3218,28397,89.82%,7.12%
华中,52010,4204,47806,91.92%,11.99%
华南,29705,3576,26129,87.96%,6.55%
华东,213077,43611,169467,79.53%,42.5%
华北,88474,8941,79533,89.89%,19.95%
东北,29241,2597,26645,91.12%,6.68%

济川药业,600566,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,478,-- ,478,--,0.2%
西南,11500,-- ,11500,--,4.89%
西北,14892,-- ,14892,--,6.33%
华中,24945,-- ,24945,--,10.6%
华南,15467,-- ,15467,--,6.57%
华东,110201,-- ,110201,--,46.82%
华北,43525,-- ,43525,--,18.49%
东北,14373,-- ,14373,--,6.11%

济川药业,600566,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),877,175,701,80.02%,0.22%
西南,16872,1779,15093,89.46%,4.75%
西北,22139,2167,19972,90.21%,6.28%
华中,36959,2752,34206,92.55%,10.76%
华南,24811,2964,21847,88.06%,6.87%
华东,185271,40546,144725,78.12%,45.54%
华北,69540,6982,62558,89.96%,19.69%
东北,20316,1638,18678,91.94%,5.88%

济川药业,600566,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,8230,-- ,8230,--,4.4%
华南,12961,-- ,12961,--,6.92%
东北,9668,-- ,9668,--,5.16%
西北,10707,-- ,10707,--,5.72%
其他（补充）,411,-- ,411,--,0.22%
华中,19038,-- ,19038,--,10.17%
华北,33609,-- ,33609,--,17.95%
华东,92585,-- ,92585,--,49.46%

济川药业,600566,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,14157,-- ,14157,--,4.74%
华南,20333,-- ,20333,--,6.81%
东北,16235,-- ,16235,--,5.44%
西北,18302,-- ,18302,--,6.13%
华东,145041,-- ,145041,--,48.57%
其他（补充）,513,-- ,513,--,0.17%
华中,30474,-- ,30474,--,10.2%
华北,53586,-- ,53586,--,17.94%

济川药业,600566,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),230,-- ,230,--,0.19%
西南,6643,972,5671,85.37%,4.61%
