恒瑞医药,600276,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,2261507,272145,1989362,87.97%,97.63%
其他（补充）,4178,227,3951,94.57%,0.19%
国外,63173,18923,44251,70.05%,2.17%

恒瑞医药,600276,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1626,293,1334,82.01%,0.09%
国内,1675073,216940,1458134,87.05%,96.67%
国外,65091,16225,48866,75.07%,3.24%

恒瑞医药,600276,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,63665,14539,49126,77.16%,4.1%
国内,1318742,169849,1148893,87.12%,95.85%
其他（补充）,1156,600,555,48.07%,0.05%

恒瑞医药,600276,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1777,1477,300,16.87%,0.03%
国外,43193,3712,39481,91.41%,4.09%
国内,1064402,138274,926129,87.01%,95.88%

恒瑞医药,600276,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,549,-- ,549,--,0.1%
国外,33580,-- ,33580,--,6.36%
国内,493783,-- ,493783,--,93.54%

恒瑞医药,600276,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,17400,544,16857,96.88%,2.12%
国外,35558,4475,31083,87.41%,3.91%
国内,878638,132148,746490,84.96%,93.97%

恒瑞医药,600276,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,348,-- ,348,--,0.08%
国内,415600,-- ,415600,--,94.75%
国外,22672,-- ,22672,--,5.17%

恒瑞医药,600276,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,89945,-- ,89945,--,12.07%
其他（补充）,731,-- ,731,--,0.1%
西北,36237,-- ,36237,--,4.86%
东北,49208,-- ,49208,--,6.6%
西南,66065,-- ,66065,--,8.87%
中南,164260,-- ,164260,--,22.04%
华东,338778,-- ,338778,--,45.46%

恒瑞医药,600276,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1263,-- ,1263,--,0.36%
中南,77049,-- ,77049,--,21.95%
西南,33847,-- ,33847,--,9.64%
西北,15971,-- ,15971,--,4.55%
华东,161063,-- ,161063,--,45.88%
华北,43089,-- ,43089,--,12.27%
东北,18762,-- ,18762,--,5.34%

恒瑞医药,600276,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1547,-- ,1547,--,0.25%
中南,133584,-- ,133584,--,21.54%
西南,56689,-- ,56689,--,9.14%
西北,29044,-- ,29044,--,4.68%
华东,291024,-- ,291024,--,46.92%
华北,69874,-- ,69874,--,11.26%
东北,38545,-- ,38545,--,6.21%

恒瑞医药,600276,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),429,-- ,429,--,0.14%
中南,62661,-- ,62661,--,21.1%
西南,28612,-- ,28612,--,9.64%
西北,13279,-- ,13279,--,4.47%
华东,139975,-- ,139975,--,47.14%
华北,36086,-- ,36086,--,12.15%
东北,15884,-- ,15884,--,5.35%

恒瑞医药,600276,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2054,-- ,2054,--,0.38%
中南,110414,-- ,110414,--,20.32%
西南,47198,-- ,47198,--,8.68%
西北,28841,-- ,28841,--,5.31%
华东,257923,-- ,257923,--,47.46%
华北,58881,-- ,58881,--,10.83%
东北,38195,-- ,38195,--,7.03%

恒瑞医药,600276,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,12285,-- ,12285,--,4.71%
华北,32139,-- ,32139,--,12.31%
西南,22299,-- ,22299,--,8.54%
东北,16516,-- ,16516,--,6.33%
其他(补充),1750,-- ,1750,--,0.67%
中南,54124,-- ,54124,--,20.73%
华东,121963,-- ,121963,--,46.72%

恒瑞医药,600276,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),5577,-- ,5577,--,1.23%
中南,88399,-- ,88399,--,19.43%
西南,35046,-- ,35046,--,7.7%
西北,21703,-- ,21703,--,4.77%
华东,226965,-- ,226965,--,49.88%
华北,46983,-- ,46983,--,10.33%
东北,30366,-- ,30366,--,6.67%

恒瑞医药,600276,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南,41512,-- ,41512,--,19.24%
西南,16955,-- ,16955,--,7.86%
西北,10029,-- ,10029,--,4.65%
华东,109638,-- ,109638,--,50.81%
华北,23991,-- ,23991,--,11.12%
东北,13669,-- ,13669,--,6.33%

恒瑞医药,600276,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南,77287,-- ,77287,--,20.73%
西南,25875,-- ,25875,--,6.94%
西北,17219,-- ,17219,--,4.62%
华东,189686,-- ,189686,--,50.89%
华北,42587,-- ,42587,--,11.42%
东北,20119,-- ,20119,--,5.4%

恒瑞医药,600276,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南,39218,-- ,39218,--,21.01%
西南,14270,-- ,14270,--,7.65%
西北,8576,-- ,8576,--,4.6%
华东,91475,-- ,91475,--,49.01%
华北,21707,-- ,21707,--,11.63%
东北,11385,-- ,11385,--,6.1%

恒瑞医药,600276,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南,63370,-- ,63370,--,20.98%
西南,17453,-- ,17453,--,5.78%
西北,13116,-- ,13116,--,4.34%
华东,159099,-- ,159099,--,52.66%
华北,34423,-- ,34423,--,11.39%
东北,14658,-- ,14658,--,4.85%

恒瑞医药,600276,收入构成,报告日期,2009-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南,29645,-- ,29645,--,20.77%
西南,11082,-- ,11082,--,7.76%
西北,7033,-- ,7033,--,4.93%
华东,68279,-- ,68279,--,47.84%
华北,19772,-- ,19772,--,13.85%
东北,6919,-- ,6919,--,4.85%

恒瑞医药,600276,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,13804,-- ,13804,--,5.77%
西北,10116,-- ,10116,--,4.23%
中南,54057,-- ,54057,--,22.59%
华东,122362,-- ,122362,--,51.14%
华北,28304,-- ,28304,--,11.83%
东北,10612,-- ,10612,--,4.44%

恒瑞医药,600276,收入构成,报告日期,2008-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南地区,24537,-- ,24537,--,20.7%
西南地区,10019,-- ,10019,--,8.45%
西北地区,5373,-- ,5373,--,4.53%
华东地区,54825,-- ,54825,--,46.25%
华北地区,17720,-- ,17720,--,14.95%
东北地区,6069,-- ,6069,--,5.12%

恒瑞医药,600276,收入构成,报告日期,2007-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,10106,-- ,10106,--,5.2%
西北地区,7844,-- ,7844,--,4.03%
华中地区,24065,-- ,24065,--,12.38%
华南地区,28899,-- ,28899,--,14.86%
华东地区,94856,-- ,94856,--,48.79%
华北地区,19974,-- ,19974,--,10.27%
东北地区,8669,-- ,8669,--,4.46%

恒瑞医药,600276,收入构成,报告日期,2007-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内销售,89244,-- ,89244,--,100%

恒瑞医药,600276,收入构成,报告日期,2006-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,142246,-- ,142246,--,100%

恒瑞医药,600276,收入构成,报告日期,2006-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,67086,12493,54592,81.38%,100%

恒瑞医药,600276,收入构成,报告日期,2004-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,571,484,87,15.24%,0.1%
国内,113943,28148,85795,75.3%,99.9%

恒瑞医药,600276,收入构成,报告日期,2003-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,1213,0,0,100%,0%
国内,103822,0,0,100%,0%

恒瑞医药,600276,收入构成,报告日期,2003-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,668,0,0,100%,0%
国内,48934,0,0,100%,0%

恒瑞医药,600276,收入构成,报告日期,2002-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,698,0,0,100%,0%
国内,72426,0,0,100%,0%

