南纺股份,600250,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他国家,3741,3058,683,18.25%,18.84%
南亚,1899,1792,107,5.63%,2.95%
美加地区,14649,13917,732,5%,20.2%
国内,58694,56976,1719,2.93%,47.43%
澳新地区,1758,1665,93,5.28%,2.56%
日本,176,155,20,11.64%,0.56%
香港,149,136,13,9.03%,0.37%
其他（补充）,873,821,52,5.92%,1.43%
东盟,48,40,8,16.55%,0.22%
欧盟,8536,8339,197,2.31%,5.44%

南纺股份,600250,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东盟,54,53,2,3.19%,0.04%
欧盟,7562,7277,285,3.77%,7.14%
国内,56449,53745,2704,4.79%,67.71%
南亚,1821,1751,70,3.83%,1.75%
美加地区,33140,32531,608,1.84%,15.23%
香港,148,133,15,10.32%,0.38%
其他（补充）,1051,767,285,27.07%,7.13%
澳新地区,943,921,22,2.3%,0.54%
日本,62,59,3,4.84%,0.08%

南纺股份,600250,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
日本,161,155,6,3.91%,0.17%
美加地区,25126,23346,1780,7.09%,49.09%
国内,37368,36499,869,2.33%,23.97%
其他（补充）,1401,837,564,40.25%,15.55%
香港,122,109,13,10.46%,0.35%
东盟,40,38,2,4.03%,0.04%
其他国家,5178,5107,71,1.38%,1.97%
南亚,583,548,36,6.1%,0.98%
澳新地区,875,848,26,3%,0.72%
欧盟,9084,8825,259,2.85%,7.15%

南纺股份,600250,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,865,529,336,38.88%,10.02%
国内,45750,44504,1246,2.72%,37.14%
其他国家,1903,1915,-13,-0.67%,-0.38%
香港,1514,1384,130,8.6%,3.88%
澳新地区,830,812,18,2.16%,0.53%
南亚,305,284,21,7.02%,0.64%
东盟,283,279,5,1.64%,0.14%
日本,782,737,45,5.73%,1.34%
美加地区,28195,26841,1354,4.8%,40.37%
欧盟,4368,4155,212,4.86%,6.33%

南纺股份,600250,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,333,245,88,26.37%,4.52%
国内,25869,24795,1074,4.15%,55.22%
香港,1443,1323,120,8.34%,6.18%
澳新地区,681,675,7,0.98%,0.34%
南亚,78,76,2,2.62%,0.11%
东盟,145,138,7,5.14%,0.38%
日本,274,256,18,6.52%,0.92%
美加地区,13432,13024,408,3.04%,20.97%
欧盟,2858,2637,221,7.73%,11.36%

南纺股份,600250,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1170,889,281,24.01%,4.89%
国内,81536,78446,3089,3.79%,53.77%
其他国家,3669,3722,-54,-1.46%,-0.93%
香港,5311,5254,57,1.07%,0.99%
澳新地区,1645,1471,174,10.56%,3.02%
南亚,543,499,44,8.08%,0.76%
东盟,516,492,24,4.62%,0.41%
日本,394,342,52,13.08%,0.9%
美加地区,29324,28078,1246,4.25%,21.68%
欧盟,11554,10721,833,7.21%,14.5%

南纺股份,600250,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
美加地区,10264,9574,689,6.71%,21.89%
国内,31838,30158,1680,5.28%,53.37%
澳新地区,848,736,112,13.18%,3.55%
香港,3002,3000,1,0.05%,0.04%
东盟,249,220,29,11.49%,0.91%
欧盟,5963,5588,374,6.28%,11.89%
日本,301,253,48,15.85%,1.51%
其他国家,114,114,0,0.08%,0%
南亚,1082,984,98,9.07%,3.12%
其他（补充）,517,400,117,22.6%,3.71%

南纺股份,600250,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他国家,5639,5525,114,2.01%,0.97%
南亚,2235,2025,210,9.38%,1.78%
国内,134289,127966,6323,4.71%,53.76%
澳新地区,1561,1346,215,13.79%,1.83%
日本,2446,2136,310,12.66%,2.63%
美加地区,48178,46086,2092,4.34%,17.79%
其他（补充）,1125,406,718,63.87%,6.11%
香港,19569,19478,91,0.46%,0.77%
东盟,2320,2198,121,5.24%,1.03%
欧盟,61805,60236,1569,2.54%,13.34%

南纺股份,600250,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),444,68,377,84.8%,6.02%
国内,88100,84593,3507,3.98%,55.99%
其他国家,1477,1310,167,11.28%,2.66%
香港,8597,8232,365,4.25%,5.83%
澳新地区,746,647,99,13.29%,1.58%
南亚,921,876,45,4.89%,0.72%
东盟,1956,1863,93,4.77%,1.49%
日本,428,387,41,9.55%,0.65%
美加地区,28028,27217,811,2.89%,12.94%
欧盟,40080,39321,759,1.89%,12.12%

南纺股份,600250,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1102,101,1001,90.87%,5.64%
国内,269385,259219,10166,3.77%,57.25%
其他国家,11753,11831,-78,-0.67%,-0.44%
香港,30093,29680,413,1.37%,2.33%
澳新地区,1753,1532,220,12.57%,1.24%
南亚,3734,3339,395,10.57%,2.22%
东盟,3644,3525,119,3.26%,0.67%
日本,5989,5383,605,10.1%,3.41%
美加地区,69441,66568,2873,4.14%,16.18%
欧盟,119661,117616,2044,1.71%,11.51%

南纺股份,600250,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),656,59,597,90.96%,6.57%
国内,149539,144087,5452,3.65%,60.04%
其他国家,5889,5572,317,5.38%,3.49%
香港,15961,15972,-11,-0.07%,-0.13%
澳新地区,945,822,123,13.02%,1.36%
南亚,951,855,97,10.16%,1.06%
东盟,2267,2205,62,2.73%,0.68%
日本,1886,1715,171,9.07%,1.88%
美加地区,26285,25073,1213,4.61%,13.35%
欧盟,56967,55906,1062,1.86%,11.69%

南纺股份,600250,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1071,595,477,44.5%,2.52%
国内,246952,236483,10470,4.24%,55.27%
其他国家,17000,16308,693,4.07%,3.66%
香港,1727,1672,55,3.19%,0.29%
澳新地区,4235,4087,148,3.5%,0.78%
南亚,3799,3554,245,6.45%,1.29%
东盟,194,188,6,3.19%,0.03%
日本,10692,10074,618,5.78%,3.26%
美加地区,90499,87297,3202,3.54%,16.9%
欧盟,69190,66161,3029,4.38%,15.99%

南纺股份,600250,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他国家,15225,14521,704,4.62%,7.16%
欧盟,36899,34916,1983,5.37%,20.18%
香港,795,761,34,4.23%,0.34%
澳新地区,1810,1731,78,4.33%,0.8%
国内,133331,127916,5415,4.06%,55.1%
美加地区,26379,25227,1153,4.37%,11.73%
其他(补充),281,68,214,75.91%,2.17%
日本,4440,4245,195,4.38%,1.98%
南亚,430,412,18,4.23%,0.19%
东盟,826,791,35,4.23%,0.36%

南纺股份,600250,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),936,110,826,88.24%,4.18%
国内,169074,158476,10598,6.27%,53.67%
其他国家,56596,54937,1659,2.93%,8.4%
香港,3074,2998,75,2.45%,0.38%
澳新地区,6621,6385,236,3.57%,1.2%
南亚,1664,1623,41,2.45%,0.21%
东盟,3196,3117,78,2.45%,0.4%
日本,16744,16321,424,2.53%,2.14%
美加地区,101050,98349,2701,2.67%,13.68%
欧盟,124738,121628,3110,2.49%,15.75%

南纺股份,600250,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),272,21,251,92.46%,1.99%
国内,118297,110158,8139,6.88%,64.36%
其他国家,33658,32841,817,2.43%,6.46%
香港,1929,1888,41,2.12%,0.32%
澳新地区,5019,4912,107,2.12%,0.84%
南亚,856,837,18,2.12%,0.14%
东盟,2811,2751,60,2.12%,0.47%
日本,8021,7838,183,2.28%,1.45%
美加地区,59774,58324,1451,2.43%,11.47%
欧盟,70870,69291,1579,2.23%,12.48%

南纺股份,600250,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,192130,177977,14153,7.37%,43.64%
其他国家,73409,70595,2814,3.83%,8.68%
香港,28926,27902,1024,3.54%,3.16%
澳新地区,23218,22323,896,3.86%,2.76%
南亚,4714,4550,164,3.48%,0.51%
东盟,4051,3891,160,3.94%,0.49%
日本,27688,26712,976,3.52%,3.01%
美加地区,180760,174169,6591,3.65%,20.32%
欧盟,154978,149323,5656,3.65%,17.44%

南纺股份,600250,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,94947,88763,6184,6.51%,32.6%
其他国家,27729,26269,1461,5.27%,7.7%
香港,5483,5194,289,5.27%,1.52%
澳新地区,13276,12504,772,5.82%,4.07%
南亚,4343,4051,292,6.71%,1.54%
东盟,1942,1784,158,8.12%,0.83%
日本,12804,12124,680,5.31%,3.59%
美加地区,84430,79828,4602,5.45%,24.26%
欧盟,77262,72729,4533,5.87%,23.9%

南纺股份,600250,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,251004,236312,14692,5.85%,48.09%
其他国家,38465,36801,1663,4.32%,5.44%
香港,2063,1974,89,4.3%,0.29%
澳新地区,17285,16217,1069,6.18%,3.5%
南亚,6988,6688,301,4.3%,0.98%
东盟,3442,3294,148,4.3%,0.48%
日本,26339,25207,1133,4.3%,3.71%
美加地区,130602,124725,5877,4.5%,19.23%
欧盟,122040,116458,5582,4.57%,18.27%

南纺股份,600250,收入构成,报告日期,2009-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,145199,139384,5815,4.01%,38.73%
其他国家,8752,8032,721,8.24%,4.8%
韩国,137,126,11,8.24%,0.08%
土耳其,678,622,56,8.24%,0.37%
香港,544,499,45,8.24%,0.3%
澳新地区,5273,4832,441,8.36%,2.94%
南亚,3162,2902,260,8.24%,1.73%
东盟,1279,1174,105,8.23%,0.7%
日本,7764,7124,639,8.24%,4.26%
美加地区,40750,37324,3426,8.41%,22.82%
欧盟,39444,35949,3494,8.86%,23.27%

南纺股份,600250,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,218131,204869,13261,6.08%,34.3%
其他国家,74208,70341,3867,5.21%,10%
韩国,5975,5658,317,5.3%,0.82%
土耳其,2295,2167,128,5.57%,0.33%
香港,2800,2648,152,5.43%,0.39%
澳新地区,20483,19335,1148,5.61%,2.97%
南亚,18077,17115,962,5.32%,2.49%
东盟,7149,6289,860,12.03%,2.22%
日本,34613,32780,1833,5.3%,4.74%
美加地区,134404,127219,7185,5.35%,18.58%
欧盟,164842,155890,8952,5.43%,23.15%

南纺股份,600250,收入构成,报告日期,2008-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,123284,117765,5519,4.48%,33.48%
其他国家,20916,19830,1086,5.19%,6.59%
韩国,1493,1416,78,5.19%,0.47%
土耳其,871,826,45,5.19%,0.27%
香港,1201,1139,62,5.19%,0.38%
澳新地区,13243,12548,695,5.25%,4.21%
南亚,7751,7348,402,5.19%,2.44%
东盟,3091,2931,161,5.19%,0.97%
日本,17024,16140,884,5.19%,5.36%
美加地区,51413,48736,2676,5.21%,16.24%
欧盟,87865,82989,4876,5.55%,29.58%

南纺股份,600250,收入构成,报告日期,2007-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,329924,-- ,329924,--,43.65%
其他国家,45432,-- ,45432,--,6.01%
韩国,4767,-- ,4767,--,0.63%
土耳其,1863,-- ,1863,--,0.25%
香港,7855,-- ,7855,--,1.04%
澳新地区,18773,-- ,18773,--,2.48%
南亚,17442,-- ,17442,--,2.31%
东盟,6088,-- ,6088,--,0.81%
日本,41140,-- ,41140,--,5.44%
美加地区,125209,-- ,125209,--,16.57%
欧盟,157264,-- ,157264,--,20.81%

南纺股份,600250,收入构成,报告日期,2007-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,170539,-- ,170539,--,46.48%
其他国家,19824,-- ,19824,--,5.4%
韩国,3573,-- ,3573,--,0.97%
土耳其,989,-- ,989,--,0.27%
香港,8261,-- ,8261,--,2.25%
澳新地区,10873,-- ,10873,--,2.96%
南亚,6561,-- ,6561,--,1.79%
东盟,2124,-- ,2124,--,0.58%
日本,18150,-- ,18150,--,4.95%
美加地区,60938,-- ,60938,--,16.61%
欧盟,65105,-- ,65105,--,17.74%

南纺股份,600250,收入构成,报告日期,2006-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,306820,289974,16846,5.49%,40.63%
其他国家,50250,47702,2548,5.07%,6.14%
韩国,3765,3574,191,5.07%,0.46%
土耳其,2604,2472,132,5.07%,0.32%
香港,19087,18119,968,5.07%,2.33%
澳新地区,15908,15101,807,5.07%,1.95%
南亚,22961,21797,1164,5.07%,2.81%
东盟,40993,38915,2078,5.07%,5.01%
日本,52030,49392,2638,5.07%,6.36%
美加地区,128206,121706,6500,5.07%,15.68%
欧盟,149765,142172,7593,5.07%,18.31%

南纺股份,600250,收入构成,报告日期,2006-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,131958,124351,7607,5.76%,40.24%
其他国家,27638,26249,1389,5.03%,7.35%
韩国,3102,2946,156,5.03%,0.82%
土耳其,1218,1156,61,5.03%,0.32%
香港,11920,11321,599,5.03%,3.17%
澳新地区,7415,7042,373,5.03%,1.97%
南亚,11328,10758,569,5.03%,3.01%
东盟,21634,20547,1087,5.03%,5.75%
日本,23781,22586,1195,5.03%,6.32%
美加地区,54809,52054,2754,5.03%,14.57%
欧盟,61965,58851,3114,5.03%,16.47%

南纺股份,600250,收入构成,报告日期,2005-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,319863,305272,14590,4.56%,31.94%
其他国家,60219,56749,3470,5.76%,7.6%
韩国,4778,4502,275,5.76%,0.6%
土耳其,3255,3068,188,5.76%,0.41%
香港,32232,30375,1857,5.76%,4.07%
澳新地区,27132,25569,1564,5.76%,3.42%
南亚,28149,26527,1622,5.76%,3.55%
东盟,16934,15958,976,5.76%,2.14%
日本,67608,63712,3896,5.76%,8.53%
美加地区,143483,135214,8269,5.76%,18.1%
欧盟,155801,146823,8978,5.76%,19.65%

南纺股份,600250,收入构成,报告日期,2005-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,137178,133041,0,3.02%,0%
其他国家,32984,30854,0,6.46%,0%
韩国,1296,1212,0,6.46%,0%
土耳其,637,596,0,6.46%,0%
香港,6000,5612,0,6.46%,0%
澳新地区,14552,13612,0,6.46%,0%
南亚,13408,12542,0,6.46%,0%
东盟,8296,7761,0,6.46%,0%
日本,35695,33390,0,6.46%,0%
美加地区,72390,67716,0,6.46%,0%
欧盟,85487,79967,0,6.46%,0%

南纺股份,600250,收入构成,报告日期,2004-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,346829,329755,17074,4.92%,32.09%
其他国家,76953,71926,5028,6.53%,9.45%
韩国,8246,7707,539,6.53%,1.01%
土耳其,10108,9447,660,6.53%,1.24%
香港,20938,19570,1368,6.53%,2.57%
东盟,23936,22372,1564,6.53%,2.94%
澳新地区,25287,23635,1652,6.53%,3.1%
南亚,41791,39060,2730,6.53%,5.13%
日本,76970,71941,5029,6.53%,9.45%
美加地区,124851,116694,8157,6.53%,15.33%
欧盟,143986,134579,9407,6.53%,17.68%

南纺股份,600250,收入构成,报告日期,2004-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,148803,143350,0,3.66%,0%
其他国家,47161,43840,0,7.04%,0%
韩国,3092,2875,0,7.04%,0%
土耳其,3841,3570,0,7.04%,0%
香港,10232,9512,0,7.04%,0%
澳新地区,10824,10062,0,7.04%,0%
南亚,18298,17010,0,7.04%,0%
东盟,10987,10213,0,7.04%,0%
日本,24402,22684,0,7.04%,0%
美加地区,41043,38153,0,7.04%,0%
欧盟,57551,53499,0,7.04%,0%

南纺股份,600250,收入构成,报告日期,2003-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,199521,193389,0,3.07%,0%
其他国家,76146,70416,0,7.52%,0%
韩国,8520,7879,0,7.52%,0%
土耳其,11539,10670,0,7.52%,0%
香港,45611,43050,0,5.61%,0%
澳新地区,18550,17154,0,7.52%,0%
南亚,41189,38090,0,7.52%,0%
东盟,27800,25708,0,7.52%,0%
日本,62854,58125,0,7.52%,0%
美加地区,97408,90075,0,7.53%,0%
欧盟,114170,104313,0,8.63%,0%

南纺股份,600250,收入构成,报告日期,2003-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他国家,35475,0,0,100%,0%
北美洲,49097,0,0,100%,0%
欧洲,76175,0,0,100%,0%
亚洲,112772,0,0,100%,0%

南纺股份,600250,收入构成,报告日期,2002-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,28179,26129,2050,7.27%,7.39%
其他国家,13938,12949,988,7.09%,3.56%
韩国,6168,5731,437,7.09%,1.58%
土耳其,13040,12115,925,7.09%,3.33%
香港,19833,18427,1406,7.09%,5.07%
澳新地区,12532,11644,889,7.09%,3.2%
南亚,30413,28257,2156,7.09%,7.77%
东盟,30140,28003,2137,7.09%,7.7%
日本,61412,57057,4354,7.09%,15.69%
美加地区,78511,72945,5567,7.09%,20.06%
欧盟,96470,89630,6840,7.09%,24.65%

南纺股份,600250,收入构成,报告日期,2002-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,27747,27508,0,0.86%,0%
其他国家,9971,9112,0,8.61%,0%
北美洲,23682,21654,0,8.56%,0%
欧洲,36698,33564,0,8.54%,0%
亚洲,56484,51659,0,8.54%,0%

南纺股份,600250,收入构成,报告日期,2001-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,52266,0,204,100%,0.89%
其他国家,32215,0,3073,100%,13.44%
北美洲,52480,0,5006,100%,21.89%
欧洲,59275,0,5654,100%,24.73%
亚洲,93604,0,8928,100%,39.05%

