爱尔眼科,300015,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,60011,-- ,60011,--,14.41%
西北地区,9000,-- ,9000,--,2.16%
台港澳地区,4873,-- ,4873,--,1.17%
欧州,39495,-- ,39495,--,9.48%
美国,2299,-- ,2299,--,0.55%
华中地区,140899,-- ,140899,--,33.84%
华南地区,44610,-- ,44610,--,10.71%
华东地区,51590,-- ,51590,--,12.39%
华北地区,26114,-- ,26114,--,6.27%
东南亚,7674,-- ,7674,--,1.84%
东北地区,29832,-- ,29832,--,7.16%

爱尔眼科,300015,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,22465,12854,9611,42.78%,1.95%
华东地区,118271,61778,56493,47.77%,11.47%
华中地区,349775,169402,180373,51.57%,36.62%
欧洲地区,96083,55980,40103,41.74%,8.14%
香港地区,14577,10594,3982,27.32%,0.81%
华北地区,70921,35646,35275,49.74%,7.16%
东北地区,77985,39230,38754,49.69%,7.87%
美国地区,6053,2926,3127,51.66%,0.63%
华南地区,105834,48236,57598,54.42%,11.69%
西南地区,137048,69809,67239,49.06%,13.65%

爱尔眼科,300015,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
台港澳地区分部,7193,5254,1939,26.96%,0.87%
华东地区分部,53980,29292,24688,45.74%,11.03%
东北地区分部,38361,19811,18551,48.36%,8.29%
美国分部,3067,1383,1684,54.92%,0.75%
西北地区分部,10352,6321,4031,38.94%,1.8%
华南地区分部,48520,22863,25656,52.88%,11.46%
华北地区分部,34751,18426,16325,46.98%,7.29%
西南地区分部,66222,36245,29977,45.27%,13.39%
分部间抵销,-- ,-73753,73753,--,32.94%
欧洲分部,47644,27210,20434,42.89%,9.13%
华中地区分部,164800,84201,80599,48.91%,36%
未分配金额,-- ,73753,-73753,--,-32.94%

爱尔眼科,300015,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,66080,33418,32662,49.43%,8.68%
台港澳地区,14672,10154,4518,30.8%,1.2%
华北地区,63161,33249,29913,47.36%,7.95%
美国地区,5879,2753,3126,53.17%,0.83%
欧洲地区,85525,49307,36219,42.35%,9.62%
西北地区,20534,12207,8326,40.55%,2.21%
华东地区,87770,49503,38267,43.6%,10.17%
华中地区,268925,135032,133893,49.79%,35.57%
华南地区,76803,36930,39873,51.92%,10.59%
西南地区,111508,61929,49580,44.46%,13.17%

爱尔眼科,300015,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
台港澳地区分部,6786,-- ,6786,--,1.8%
华东地区分部,42505,-- ,42505,--,11.25%
欧州分部,43403,-- ,43403,--,11.48%
华南地区分部,35728,-- ,35728,--,9.45%
西南地区分部,54602,-- ,54602,--,14.45%
华中地区分部,117576,-- ,117576,--,31.11%
华北地区分部,31232,-- ,31232,--,8.26%
美国分部,2720,-- ,2720,--,0.72%
西北地区分部,10030,-- ,10030,--,2.65%
东北地区分部,33399,-- ,33399,--,8.84%

爱尔眼科,300015,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,56483,27863,28619,50.67%,10.37%
华中地区,188745,98558,90187,47.78%,32.68%
美国地区,5080,2144,2936,57.79%,1.06%
西南地区,97408,53483,43925,45.09%,15.92%
台港澳地区,13404,9543,3861,28.81%,1.4%
华北地区,51674,26239,25435,49.22%,9.22%
华东地区,83088,45041,38047,45.79%,13.79%
华南地区,54431,28291,26140,48.02%,9.47%
欧洲地区,28483,18854,9629,33.81%,3.49%
西北地区,17488,10291,7198,41.16%,2.61%

爱尔眼科,300015,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他未分配,4752,-- ,4752,--,1.83%
美国,1571,-- ,1571,--,0.61%
港澳台地区,6249,-- ,6249,--,2.41%
西北地区,8027,-- ,8027,--,3.1%
华南地区,22371,-- ,22371,--,8.64%
华东地区,37594,-- ,37594,--,14.51%
西南地区,46641,-- ,46641,--,18.01%
华北地区,25060,-- ,25060,--,9.68%
东北地区,27446,-- ,27446,--,10.6%
华中地区,79294,-- ,79294,--,30.61%

爱尔眼科,300015,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
台港澳地区,13808,9792,4016,29.09%,2.18%
西北地区,15561,9053,6509,41.83%,3.53%
华南地区,28252,16364,11888,42.08%,6.44%
华北地区,32560,19955,12605,38.71%,6.83%
华东地区,48373,27569,20804,43.01%,11.28%
西南地区,74221,41539,32682,44.03%,17.72%
东北地区,45450,22775,22674,49.89%,12.29%
华中地区,141815,68534,73281,51.67%,39.73%

爱尔眼科,300015,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
未分配金额,2130,-- ,2130,--,1.11%
台港澳地区,6198,-- ,6198,--,3.23%
西北地区,7072,-- ,7072,--,3.68%
华南地区,13196,-- ,13196,--,6.87%
华东地区,24114,-- ,24114,--,12.56%
西南地区,37197,-- ,37197,--,19.38%
华北地区,15136,-- ,15136,--,7.88%
东北地区,23250,-- ,23250,--,12.11%
华中地区,63674,-- ,63674,--,33.17%

爱尔眼科,300015,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,12642,7682,4960,39.23%,3.36%
华南地区,21735,12692,9043,41.61%,6.13%
华北地区,24979,15740,9239,36.99%,6.26%
华东地区,41224,23576,17648,42.81%,11.97%
西南地区,64011,37423,26587,41.54%,18.03%
东北地区,39308,20631,18676,47.51%,12.66%
华中地区,112660,51322,61338,54.45%,41.59%

爱尔眼科,300015,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,0,-16215,16215,--,23.92%
华南地区分部,8930,5573,3357,37.59%,4.95%
华北地区分部,11128,7396,3733,33.54%,5.51%
未分配金额,268,8482,-8214,-3064.45%,-12.12%
西北地区分部,5636,3418,2218,39.35%,3.27%
西南地区分部,29943,17598,12345,41.23%,18.21%
华东地区分部,19567,11129,8438,43.12%,12.45%
东北地区分部,18589,10862,7728,41.57%,11.4%
华中地区分部,51350,29388,21962,42.77%,32.4%

爱尔眼科,300015,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,18774,12272,6503,34.64%,6.03%
东北地区,31710,17130,14579,45.98%,13.51%
西北地区,9421,5749,3671,38.97%,3.4%
华东地区,29437,18186,11251,38.22%,10.43%
华中地区,89654,42329,47325,52.79%,43.87%
华南地区,13350,8603,4748,35.56%,4.4%
西南地区,47859,28052,19807,41.39%,18.36%

爱尔眼科,300015,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),115,-- ,115,--,0.23%
西北地区,4207,2660,1547,36.77%,3.08%
华南地区,5976,3897,2080,34.8%,4.13%
华北地区,8472,5642,2830,33.4%,5.62%
华东地区,12906,8792,4114,31.88%,8.18%
西南地区,22732,14043,8689,38.23%,17.27%
东北地区,15294,7927,7366,48.17%,14.64%
华中地区,41920,18352,23568,56.22%,46.85%

爱尔眼科,300015,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),178,10,168,94.59%,0.18%
西北地区,8093,5060,3033,37.48%,3.33%
华南地区,8693,5676,3017,34.71%,3.31%
华北地区,14320,9660,4660,32.54%,5.12%
华东地区,22256,14529,7728,34.72%,8.48%
西南地区,40235,23763,16472,40.94%,18.08%
东北地区,30214,15243,14971,49.55%,16.43%
华中地区,74507,33457,41050,55.1%,45.06%

爱尔眼科,300015,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),24,-- ,24,--,0.06%
西北地区,3509,2389,1121,31.94%,2.76%
华南地区,3776,2401,1376,36.43%,3.39%
华北地区,6212,4372,1840,29.63%,4.53%
华东地区,10029,6673,3356,33.47%,8.26%
西南地区,19164,11891,7273,37.95%,17.9%
东北地区,14238,7267,6971,48.96%,17.16%
华中地区,33175,14502,18673,56.29%,45.95%

爱尔眼科,300015,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),43,-- ,43,--,0.06%
西北地区,5446,3960,1486,27.29%,2.01%
华南地区,6818,4143,2675,39.24%,3.63%
华北地区,11600,8169,3431,29.57%,4.65%
华东地区,18440,12669,5771,31.3%,7.82%
