_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt
"""5f666d4dade9005a1eedf67e""",林聪颖,601566,0,60,1600548173477,硕士,"林聪颖,男,1960年出生,中国香港居民,高级经济师。曾任福建晋江九牧王制衣有限公司董事长及副总经理、九牧王(福建)服饰发展有限公司董事长、泉州九牧王洋服时装有限公司总经理及九牧王(中国)有限公司总经理等。2010年3月九牧王股份有限公司设立至今担任公司董事长,现任九牧王国际投资控股有限公司董事、厦门九牧王投资发展有限公司执行董事、九牧王零售投资管理有限公司董事等职务。林聪颖先生现任中国服装协会副会长、政协第十一届福建省委员会委员、福建省服装服饰行业协会副会长、福建省慈善总会理事会理事、福建省上市公司协会副理事长、泉州市纺织服装商会副会长、晋江市纺织服装协会会长等。曾荣获“2005中国企业商标50人”、“2005福建经济年度管理奖”、“第十一届福建省优秀企业家”、“全国关爱员工优秀民营企业家”、“纪念改革开放30周年泉州市30位杰出经济人物”等荣誉。",男,board,,,1558396800000,501100,0,九牧王,"董事长,董事",1608518173439
"""5f666d5eade9005a1eedfabc""",王强,601579,0,54,1600548190043,本科,"王强,男,汉族,浙江绍兴人,1966年10月出生,中共党员,大学本科学历。历任绍兴市劳改支队民警,绍兴县报(绍兴经济报)社部室负责人,绍兴县报社党组成员、办公室主任,副社长,副总编辑(正科级),浙报传媒(上市公司)绍兴市柯桥日报(绍兴县报)有限公司总经理、柯桥日报(绍兴县报)社副总编辑(正科级)。现任柯桥日报社副总编辑、浙报传媒控股集团绍兴市柯桥日报有限公司副总经理(正科级)。",男,board,,1,1569542400000,0,0,会稽山,"副董事长,董事",1608518188577
"""5f666d49ade9005a1eedf5bb""",袁维静,601555,0,57,1600548169789,本科,"袁维静女士,中国国籍,中共党员,1963年7月出生,本科,高级会计师。现任东吴证券股份有限公司党委委员,苏州国际发展集团有限公司党委委员、总会计师,江苏银行股份有限公司监事。曾任苏州市财政局工交企财处科员、江苏省高新技术风险投资公司苏州分公司副总经理、苏州市营财发展集团总公司副总经理、苏州市工业发展有限公司副总经理、营财投资总经理,国发集团总会计师、董事、党委委员,苏州信托有限公司董事长、东吴证券监事会主席。",女,manager,,1,1591920000000,435800,0,东吴证券,"副总裁,财务负责人",1608518170418
"""5f666d4fade9005a1eedf742""",徐芳,601566,0,51,1600548175459,硕士,"徐芳,女,1969年出生,经济师。曾任浙江茉织华实业有限公司技术师、美国联泰制衣有限公司技术员、福建才子集团厂长及总监、泉州九牧王洋服时装有限公司厂长及供应中心总监等,2010年3月至今担任公司副总经理兼制造中心总监。曾荣获:“全国纺织工业劳动模范”、“全国五一巾帼标兵”、“福建省优秀共产党员”、“福建省女职工标兵”、“福建省巾帼建功标兵”等荣誉。",女,manager,,1,1558396800000,729300,24600,九牧王,副总经理,1608518175066
"""5f666d2fade9005a1eedef3c""",顾萃,601500,0,51,1600548143156,硕士,"顾萃先生:中国国籍,无永久境外居留权,1969年10月出生,硕士研究生学历,中共党员。历任红豆集团销售科科长,南国企业副总经理,江苏赤兔马有限公司发动机厂厂长、摩托车厂厂长,红豆集团东方制衣公司总经理,江苏通用科技股份有限公司总经理。现任江苏通用科技股份有限公司董事长兼总经理,天马国际董事长,千里马轮胎执行董事,无锡久诚通橡胶贸易有限公司执行董事,通用橡胶(北美)有限公司董事,通用橡胶(泰国)有限公司董事。",男,board,,1,1575676800000,1556000,597000,通用股份,"董事长,董事",1608518145451
"""5f666d30ade9005a1eedefe6""",虞秀凤,601500,0,59,1600548144443,大专,"虞秀凤女士:中国国籍,1961年6月出生,无永久境外居留权,大专学历,中共党员。历任无锡呢绒服装厂技术员,南国企业厂长、常务副总经理、总经理,公司全钢轮胎厂厂长、董事,公司监事会主席;现任天马国际(中国香港)贸易有限公司董事。",女,manager,,1,1584403200000,0,0,通用股份,副总经理,1608518146678
"""5f666d3eade9005a1eedf2fa""",高晓兵,601518,0,59,1600548158339,本科,"高晓兵先生,1961年4月出生,中共党员,本科学历,正高级经济师。历任吉林省公路工程局团委书记、企业管理处处长、人事劳资处处长;吉林省交通建设集团纪委书记、副总经理,吉林省高速公路集团有限公司副总经理,吉林省自然村发展有限公司董事长,吉林省宇辉地方铁路有限公司董事长兼总经理;现任吉林高速公路股份有限公司党委副书记、监事会主席。",男,board,,1,1547251200000,127800,0,吉林高速,"副董事长,董事",1608518159900
"""5f666d3eade9005a1eedf30f""",陈潮,601518,0,65,1600548158550,本科,"陈潮先生,1955年出生,中国国籍,无永久境外居留权,大学学历,工程师、高级经济师。1982年毕业于武汉理工大学机械制造专业。历任原怡万实业发展(深圳)有限公司董事长、新通产实业开发(深圳)有限公司董事长,1982年3月至1993年4月任交通部公路司、办公厅、交通部直属中通集团的副处长、副总经理,1993年5月至2004年4月任深圳高速公路股份有限公司的董事长、党委书记,2000年4月至2006年9月任深圳国际控股有限公司的董事局副主席、总裁、党委书记,中国南玻集团股份有限公司董事长、2006年10月至2009年10月任深圳市天健(集团)股份有限公司党委书记及董事长、2009年11月至2011年3月任深圳联合产权交易所有限公司董事长。现任中国南玻集团股份有限公司独立董事、深圳高速工程顾问有限公司董事、深圳红晶石股权投资基金管理有限公司执行合伙人、广东威华股份有限公司独立董事。",男,board,,,1547251200000,85700,0,吉林高速,独立董事,1608518160059
"""5f666d3eade9005a1eedf31a""",于莹,601518,0,53,1600548158679,博士,"于莹,女,1967年出生,中共党员,法学博士、博士后。吉林大学法学院教授、博士生导师,长春市人大代表、长春市政府法律顾问,长春市仲裁委委员和大连市仲裁委委员,吉林衡丰律师事务所兼职律师。1992.07至今吉林大学法学院,其中:1997.11-1998.11加拿大西蒙弗雷泽大学访问学者,2001.09-2003.12中国社会科学院法学研究所博士后,2005.06-2005.07日本名古屋大学交换教授,2008.09-2009.07美国哥伦比亚大学访问学者,2010.09-2010.12中国台湾大学交换教授,于莹教授多年来一直从事民法总论、公司法、票据法和证券法的教学、科研及实务,任中国商法学会常务理事、中国证券法学会常务理事、吉林省法学会商法学研究会秘书长、长春市法学会常务理事;曾任长春市律协公司证券部主任。",女,board,,1,1547251200000,85700,0,吉林高速,独立董事,1608518160146
"""5f666d3fade9005a1eedf351""",张建华,601518,0,50,1600548159084,硕士,"张建华,男,1970年出生,中共党员,管理学硕士,高级会计师。2010年2月至今在吉林高速公路股份有限公司工作,曾任证券部经理、资产管理部经理、计划投资发展部经理。现任财务管理部经理,兼任吉林省高速能源有限公司董事,吉林东高科技油脂有限公司董事长、总经理。",男,supervisoryCommittee,,1,1547078400000,204100,0,吉林高速,职工监事,1608518160528
